id,oth,rol,dur,globPos,pa,pb,do,osb,osa,opb,opa,trans,simpl,size,ouais,oui,mh,laughter,dac,non,ok,ah,voila,mais,bon,et,nbouais,nbmh,phonSplit,prevSize,prevFirstTok,prevLastTok,prevFirstBi,prevLastBi,prevJe,prevTu,prevFeed,othSize,othFirstTok,othLastTok,othFirstBi,othLastBi,othJe,othTu,othFeed,gest,steepness,slope,NanRatio,f0min,f0max,f0stdev,span,height,duration,form1,form2,form3,aperiodAV,intQ1,intQ2,intQ3,intQ1raw,intQ2raw,intQ3raw,steepnessInterl,slopeInterl,NanRatioInterl,f0minInterl,f0maxInterl,f0stdevInterl,spanInterl,heightInterl,durationInterl,aperiodAVInterl,intQ1Interl,intQ2Interl,intQ3Interl,SimScore,TFcompared,contact,ack,evaluation,reponse,invitation,autre,local,global,aucune,contin,pivot,clot,assert,quest,feedback,essai,ordre,incomp,inint,approbation,desap,confirmation,doute,attendu,inattendu,amuse,gene,baseCat,evalCat
CID_MG_1_3275161,BX,-,0.2434,0.9030515628,1.9152,2.3114,0.2434,2.1414,3.3752,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,#,#,-,-,0,0,0,7,@,ça,@_ah,excellent_ça,0,0,2,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.2434,319.281517,NaN,NaN,0.259183,-2.616854,-1.912747,-1.548897,50.894701,55.768426,58.286949,-0.012544,-0.007964,0.721311,-1.956835,0.603742,1.050402,2.560577,0.365224,0.63,63.357332,-2.912111,-0.643586,0.343512,NaN,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_AG_1_3070000,YM,-,0.22,0.8587546385,0,6.6801,0.22,1.8621,0.16,0,0,ah ouais,complex,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.000932,-0.001694,0.392405,-0.75025,-0.468308,0.098747,0.281941,-0.575441,0.22,476.392074,2835.16733,8636.45629,0.185621,0.455189,0.941912,1.077177,70.017696,73.273507,74.178331,-0.005889,-0.011662,3.391304,-0.283276,1.211587,0.387723,1.494863,0.909298,0.2,55.787927,-2.779802,-2.236813,-1.932626,0.745566,1,0,0.5,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,None,None
CID_AB_1_1358809,CM,-,8.9205314871,0.3799444282,0,17.3857309909,2.0905314871,3.4106685129,0,0,-6.5058,@ @ oui,complex,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.000237,-0.000011,5.474601,-3.23225,3.33133,1.083288,6.56358,1.705567,8.9205,350.621987,3301.105101,8072.09405,0.793468,-3.799271,-3.444896,-2.228411,37.745749,40.628406,50.523888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,evaluation,amuse
CID_LL_1_341340,NH,-,0.14,0.113624399,0.4321587892,1.4983,0,0,0,2.42,0.7378113228,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,quel,domaine,quel_que,le_domaine,0,0,0,4,quel,euh,quel_que,soit_euh,0,0,1,NoData,0.005757,0.016218,0.028986,0.631772,1.170366,0.163889,0.538594,0.805201,0.14,325.223966,2242.194166,8520.005756,0.03019,-0.226855,0.097327,0.222268,64.60057,67.090633,68.050315,-0.011636,-0.013852,0.012048,-0.889993,1.016359,0.584276,1.906352,0.352651,0.3346,65.662022,-0.216281,0.120635,0.629834,0.600463,1,0,0,0.3333333333,0.6666666667,0,0,1,0,0,0.1666666667,0,0,0.3333333333,0.6666666667,0,0,0,0,0,0.3333333333,0,0.1666666667,0,0,0,0,0,reponse,None
MTR_BLX_4_679839,BLY,G,0.254,0.9783565072,3.543,0.366,0.113,0.516,0,0,0.833,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6299212598,1,#,#,-,-,0,0,0,5,@,quand_même,@_ouais,au-dessus_quand_même,0,0,2,NoData,0.004616,0.007213,0.333333,-0.762187,-0.002583,0.199025,0.759604,-0.102962,0.254,496.702993,2083.84891,4472.372351,0.21596,-0.600836,0.382642,0.651765,62.366411,69.113271,70.95951,-0.008095,-0.010446,1.152778,-0.685746,0.542829,0.453831,1.228575,-0.103128,0.309,55.149431,-3.352857,-1.572838,-0.365055,0.012712,0.017659,0,0,0.75,0.25,0,0,1,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0.25,0,0.75,0,0.25,0,0,0,evaluation,confirmation
CID_AC_1_2109972,MB,-,0.3751,0.5295704253,3.0695,8.1688,0.2457,0,0.0429,0.172,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3362628862,1,docte,docte,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.006003,-0.006386,0.413534,-0.825381,0.141451,0.256638,0.966832,-0.360284,0.3751,203.930365,7489.752033,NaN,0.204823,-3.974596,-1.501595,-0.502335,36.516089,55.357465,62.970652,0.001128,0.000936,2.394366,-1.371341,-0.131021,0.343834,1.24032,-0.556724,0.48,57.873238,-2.727319,-1.281898,-0.776789,1.030579,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0.3333333333,0,0,0,0,0,ack,None
CID_AP_1_1934120,LJ,-,0.6416903788,0.4769593013,0.9478096212,3.0768,0.6416903788,1.59,0.1783096212,0,0,ouais ouais uh,complex,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,#,#,-,-,0,0,0,5,ah,ça,ah_ouais,mais_ça,0,0,3,NoData,-0.003035,-0.001891,0.028846,-0.954924,0.085944,0.305384,1.040868,-0.106436,0.6417,280.289242,3576.730482,7018.287429,0.013604,-0.269412,-0.022041,0.048706,69.080235,70.957059,71.493826,0.041541,0.125882,0.885714,-0.181286,2.003901,0.815193,2.185186,-0.157668,0.13,60.946053,-1.395378,0.038184,0.202931,0.855929,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,evaluation,approbation
CID_AG_1_2286986,YM,-,0.605803253,0.6397265048,1.007574828,1.006621919,0,0,0,0.3421591547,4.1189256186,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,5,ouais,@,ouais_la,#_@,0,0,2,16,mais,euh,mais_moi,bon_euh,0,0,2,NoData,0.009325,0.006155,3.150685,-3.031291,0.264405,0.903244,3.295695,-0.015072,0.6058,8559.014558,NaN,NaN,0.57048,-0.311996,0.175604,0.574252,64.885798,68.147481,70.814139,0.010063,0.003036,7.2875,0.581278,6.933018,2.239922,6.35174,5.544745,1.3244,59.295961,-3.347793,-1.63943,-0.725949,0.175665,1,0,0,0.5,0,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,None,None
CID_LJ_1_509369,AP,-,4.3812562784,0.1256119831,3.7589757435,5.3431679782,0.9502320218,4.5816679782,0,0,-3.2065166448,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.00065,-0.000059,1.378936,-1.84921,7.691641,0.989088,9.540851,2.729634,4.3812,460.129372,7606.215759,NaN,0.489456,-3.247162,-2.297833,-0.416983,42.709749,49.6156,63.297754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,evaluation,amuse
CID_LJ_1_452620,AP,-,0.3156,0.1116173345,0.9075,10.4923,0.3156,2.64,1.9944,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.001727,-0.002186,0.136691,-0.891791,-0.417834,0.112911,0.473957,-0.638363,0.3156,228.784067,7199.602077,NaN,0.117202,-1.301221,-0.684891,-0.28927,56.865404,61.348867,64.226797,0.001215,0.002095,0.901639,-1.935895,-0.198925,0.445736,1.73697,-0.872792,0.23,58.623953,-2.254726,-1.582122,-0.846808,1.021777,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_SR_1_2401730,EB,-,0.2,0.6264503781,1.68,5.7825,0.2,1.14,2.5525,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.65,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.012403,-0.024561,0.216867,-0.4772,0.682836,0.335307,1.160036,0.067649,0.2,228.991831,2003.82079,8332.050479,0.145643,-0.54593,-0.05424,0.106957,66.407382,69.547801,70.577362,0.001963,0.004907,1.857143,-1.023793,-0.806509,0.067341,0.217284,-0.930558,0.16,56.435945,-3.779187,-1.117863,-0.110801,0.208975,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,ack,None
CID_MG_1_2440030,BX,-,0.4535,0.6727829977,3.5570553392,0.25,0.4535,1.43,2.3765,0,0,'ah d''accord',complex,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,14,mais,euh,mais_le,réduit_euh,0,0,1,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.4535,229.395477,3864.630476,7858.740602,0.355072,-2.583129,-1.878559,-1.455586,51.128138,56.005077,58.932831,-0.007657,-0.014447,0.019231,-0.250214,0.755084,0.281172,1.005298,-0.151756,0.21,74.400405,0.349186,0.785361,0.896632,NaN,1,0,0.6666666667,0,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_BLY_2_9212,BLX,F,0.551,0.0237297977,3.642,1.363,0,0,0,0.018,0.261,'ouais je l'' ai',complex,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,5,*,ingénue,*_il_y_a,belle_ingénue,0,0,0,1,mh,mh,-,-,0,0,1,NoData,0.00412,0.00681,0.390805,-0.969695,-0.103458,0.221073,0.866238,-0.61976,0.24,229.154413,1387.482352,4045.831855,0.222709,-1.835701,-0.918621,0.731937,56.608111,62.587902,73.350322,-0.005656,-0.003557,0.05298,0.128691,1.974741,0.575651,1.846051,0.432422,0.635,64.875946,-0.505494,0.546943,1.402608,0.009776,0.010367,0,0,0.3333333333,0.6666666667,0,0,1,0,0,0,0,0,0.6666666667,0,0,0.3333333333,0,0,0,0,0,0.3333333333,0,0,0,0,0,reponse,None
CID_LL_1_1950570,NH,-,0.1667,0.6493008258,0.5292003198,2.0179,0.0567,0,2.4033,0.3931,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3599280144,2,tous_les,comptes,tous_les_comptes,tous_les_comptes,0,0,0,1,mh,mh,-,-,0,0,1,NoData,0.030525,0.072678,0.448276,-2.922475,0.307796,0.869148,3.230271,-0.462142,0.1667,231.311188,2393.173643,6920.722406,0.192824,-0.987762,-0.399801,-0.119484,58.755983,63.272155,65.425297,-0.052963,-0.047714,2.313433,-4.184222,1.123769,1.286019,5.307991,0.665859,0.4422,49.769906,-3.813963,-2.674966,-0.649679,0.644549,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_LL_1_1180440,NH,-,0.2,0.3929418923,0.2989101682,2,0,0,0,0.29,0.03,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45,8,euh,peu,euh_ouais,petit_peu,0,0,2,27,toi,inverse,toi_+,situation_inverse,0,4,1,NoData,0.00401,0.007941,0.020202,0.068024,0.854206,0.237964,0.786182,0.377584,0.2,266.063255,2479.550442,7250.726686,0.036122,-0.084981,0.172654,0.396978,65.690311,67.669231,69.392279,-0.000951,-0.002348,0.528302,1.176172,1.554225,0.076212,0.378054,1.203723,0.16,50.671329,-5.183266,-0.529866,-0.151542,0.344108,1,0,0.3333333333,0.1666666667,0,0.3333333333,0.1666666667,0.8333333333,0.1666666667,0,0.1666666667,0,0,0.8333333333,0,0,0.1666666667,0,0,0,0.1666666667,0,0,0,0,0,0,0,None,None
CID_YM_1_945267,AG,-,0.06,0.2644147211,0,3.4357844276,0,0,0,0.0042,0.9721,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,11,moi,de,moi_ça,pas_de,1,0,0,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.06,6746.241339,8660.740613,NaN,1.52337,-6.448012,-6.152055,-5.418719,28.894192,30.840453,35.662981,-0.00404,-0.002767,0.145098,-2.171071,-0.436358,0.345077,1.734713,-0.940775,0.5837,56.400183,-2.157046,-1.666975,-0.899557,NaN,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,ack,None
MTR_ROX_1_327444,ROY,F,0.954,0.1976708162,0,5.035,0.176,1.846,0,0,0.846,* euh,complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213836478,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.000196,-0.00023,0.221429,-1.100604,-0.365049,0.129128,0.735554,-0.498286,0.34,177.286293,6601.258601,NaN,0.107818,-0.765863,0.480899,0.526913,66.845309,73.178235,73.411968,-0.005648,-0.008306,1.344828,-1.425725,-0.968365,0.135818,0.45736,-1.214451,0.271,54.308258,-3.789628,-1.201777,-0.227948,0.005452,0.008077,0,0,0,0,0,1,1,0,0,0.3333333333,0,0.3333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
MTR_BLX_1_442188,BLY,F,0.339,0.9530080159,0.406,1.95,0.321,0,1.211,0.192,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4424778761,10,ouais,après,ouais_voilà,remontes_après,0,1,3,4,*,suis,'*_j''',y_suis,0,0,0,NoData,0.018818,0.022139,0.328125,-1.524627,0.907379,0.77777,2.432005,-1.257003,0.339,396.096019,2192.408757,4810.849749,0.225489,-1.052161,-0.089435,0.11417,59.729701,66.290537,67.67807,-0.007608,-0.005875,1.176471,-1.911359,3.200499,1.434571,5.111858,2.767018,0.516,61.065898,-2.260522,-0.835148,-0.170393,0.026426,0.028014,0,1,0,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,ack,None
CID_LL_1_250940,NH,-,0.2282,0.0835322748,1.0118,2.07,0.2282,0.4599,0.9818,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4820333041,1,#,#,-,-,0,0,0,2,je_suis,A-,je_suis_A-,je_suis_A-,0,0,0,NoData,-0.000246,-0.000428,0.055046,0.707599,0.93969,0.049648,0.232091,0.768345,0.2282,293.371093,2181.715554,NaN,0.031228,-0.485826,-0.207801,-0.185361,62.611391,64.746926,64.919287,-0.000808,-0.001777,0.022472,-0.512252,-0.201523,0.099434,0.310729,-0.261973,0.18,64.935384,-0.314632,0.026277,0.294513,0.04527,1,0.1666666667,0.5,0.3333333333,0,0,0,1,0,0,0.1666666667,0,0,1,0,0,0,0,0,0,0.1666666667,0,0.1666666667,0,0,0,0,0,None,None
CID_NH_1_2458680,LL,-,0.2382,0.8184392021,0.284873492,2.4705,0.1335,0,2.4368778202,0.1,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,13,euh,maison,euh_mais,sa_maison,0,0,1,1,mh,mh,-,-,0,0,1,NoData,-0.003344,-0.005573,0.176471,-0.680077,0.270138,0.184364,0.950214,-0.557924,0.2382,178.975456,8520.300733,NaN,0.096779,-2.102616,-1.284598,-1.095991,51.765819,56.907939,58.093542,0.006662,0.007978,0.006024,-0.572637,0.838349,0.460906,1.410986,0.303326,0.3331,65.419339,-0.375039,-0.044689,0.155769,0.597717,1,0,0.7142857143,0.2857142857,0,0,0,1,0,0,0.1428571429,0,0,1,0,0,0,0,0,0,0.2857142857,0,0,0,0,0,0,0,ack,None
CID_AP_1_560150,LJ,-,1.4097901887,0.1381345794,2.16,0.3475368171,1.4097901887,2.7902098113,1.3682694457,0,0,@ restaurant antillais,complex,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,0.009348,0.012381,1.097222,-4.248902,2.225799,1.106221,6.474701,0.809379,0.3004,2105.554598,5857.231601,8713.298123,0.461807,-0.947992,0.292354,1.269363,63.931794,73.342402,80.755054,-0.015117,-0.020709,0.013889,-0.156767,1.60054,0.660508,1.757307,0.357268,0.29,63.588011,-0.529493,-0.339636,-0.263029,0.650334,1,0,0,0,0.3333333333,0,0.6666666667,1,0,0,0,0,0,0.6666666667,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,autre,None
MTR_ROX_4_186167,ROY,G,0.69,0.2710827496,0,1.86,0,0,0,0.388,4.898,voilà non,complex,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,10,et,pirates,et_je,bateaux_pirates,1,0,0,1,sur,sur,-,-,0,0,0,NoData,0.002603,0.001504,0.244604,-1.233362,0.767976,0.431051,2.001338,0.240474,0.69,223.599871,1350.086985,6310.184348,0.108122,-0.992436,0.524006,0.784779,62.600746,71.558233,73.098591,0.017889,0.023385,2.4,-0.071858,0.718713,0.241465,0.790572,0.342956,0.305,49.746994,-4.680779,-3.017136,-1.078081,0.015287,0.02188,0,0,0.3333333333,0.6666666667,0,0,1,0,0,0,0,0,0,0.6666666667,0,0.3333333333,0,0,0,0,0,0.6666666667,0,0,0,0,0,reponse,confirmation
CID_EB_1_1094160,SR,-,0.1639,0.2853932152,0.2353,0.4308,0,0,0,0.1987,21.2389,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1830384381,1,ouais,ouais,-,-,0,0,1,12,ouais,conflit,ouais_voilà,du_conflit,0,2,2,NoData,0.002369,0.005778,0.301587,0.378331,0.9618,0.143465,0.583469,0.624776,0.1639,2024.142809,6412.266093,8175.776635,0.159646,-2.107451,-1.147568,-0.600802,54.415613,60.785942,64.414596,-0.002394,-0.00377,0.27,-0.055757,0.544843,0.124027,0.6006,0.138843,0.2521,69.141207,-0.655296,0.411152,0.809385,0.865995,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_ROY_2_101611,ROX,F,0.19,0.1739691858,0,0.242,0,0,0,0.377,2.954,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.3684210526,2,ouais,ça_va,ouais_ça_va,ouais_ça_va,0,0,1,6,environ,*,environ_trois,diamètre_*,0,0,0,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.19,5375.961378,7149.071324,NaN,1.151814,-0.790788,-0.640538,-0.448226,18.716712,21.478002,25.012297,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.298,31.699571,-0.669614,-0.597991,-0.432123,0,0,0,0.6666666667,0,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_BLY_4_641497,BLX,F,0.312,0.9231785236,2.291,0.934,0.219,0.898,0,0,0.164,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5448717949,1,#,#,-,-,0,0,0,5,mais,quoi,mais_quand_même,au-dessus_quoi,0,0,0,NoData,-0.002417,-0.003079,0.189394,-0.888806,-0.452187,0.132341,0.43662,-0.630989,0.312,389.045706,1281.630674,3544.291229,0.126718,-1.138059,-0.118748,0.552434,60.205192,67.692164,72.622077,0.000635,0.000569,1.027273,-0.202056,3.33418,0.446762,3.536236,0.554218,0.445,51.628367,-4.03686,-2.492415,-0.104792,0.003051,0.003648,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,ack,None
CID_LL_1_1203222,NH,-,0.4637,0.40052574,2.7136,0.2742518952,0.0824,0,0.2028,0.1727,0,oui oui,oui+,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,12,enfin,quoi,enfin_pour,nous_quoi,0,0,0,2,mh,euh,mh_euh,mh_euh,0,0,2,NoData,0.000163,0.000141,0.189744,-3.817719,0.638192,0.763684,4.455911,0.426606,0.4637,295.063365,2170.980745,8717.633014,0.098726,0.061239,0.794945,1.178913,66.813443,72.449095,75.398388,-0.014321,-0.03672,2.391304,-1.236764,-0.511968,0.231228,0.724796,-0.969504,0.155,52.182455,-3.957271,-1.363695,0.027806,0.328772,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8333333333,0,0.1666666667,0,0,0,0,0,evaluation,approbation
CID_ML_1_3273600,IM,-,0.2668,0.9000659295,0.3932,4.3298,0.12,4.3899,0,0,0.3309,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6371814093,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.001577,-0.002353,0.145299,-1.826376,1.360396,0.370346,3.186772,1.131537,0.2668,480.748929,8332.738549,NaN,0.072904,0.275051,0.957595,1.290707,66.687248,71.008309,73.117189,-0.017427,-0.019803,11.571429,-4.184912,-0.587928,1.520721,3.596984,-3.088321,0.35,56.778073,-2.168565,-1.503976,-1.178832,0.002886,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_BLY_4_546070,BLX,F,0.285,0.7858494995,3.813,4.597,0.285,8.749,4.124,0,0,voilà,voilà,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.003705,-0.005182,0.276786,-1.106603,-0.288385,0.175548,0.818218,-0.611669,0.285,395.032897,980.118897,3709.579442,0.127958,-0.939961,0.096835,0.436382,61.660248,69.275646,71.769667,-0.009523,-0.006659,1.269841,-4.266118,-0.434964,0.907792,3.831154,-0.787447,0.571,55.020698,-3.465996,-1.1307,-0.144008,0.005817,0.001477,0,0,1,0,0,0,1,0,0,0,0,0,0.3333333333,0,0,0,0.6666666667,0,0,0.3333333333,0,0.6666666667,0,0,0,0,0,evaluation,confirmation
CID_EB_1_3809733,SR,-,1.8996196659,0.9937041551,2.7820380352,2.9395004851,0,0,0,0.933642299,9.2667380352,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,13,et,rigoler,et_ça,bien_rigoler,0,0,0,10,'c''',euh,'c''_est',tuer_euh,0,0,1,NoData,0.006247,0.001315,34.185185,-2.358904,1.834962,2.006261,4.193866,-1.834417,1.8997,8625.666606,NaN,NaN,1.328135,-5.831308,-4.957632,-3.226176,29.701972,35.500183,46.991116,-0.012126,-0.012698,0.061111,-0.510997,1.898013,0.685414,2.40901,0.417397,0.38,71.744746,-0.072642,0.297418,0.700042,0.252983,1,0,0,0.6666666667,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0.3333333333,0,evaluation,None
CID_AG_1_3278860,YM,-,0.55,0.9171779264,12.9494,3.77,0.02,3.05,0,0,-0.23,ouais ouais,ouais+,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,#,#,-,-,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,-0.003101,-0.002247,0.248869,-0.565278,0.24443,0.207057,0.809708,-0.192022,0.55,7789.488929,NaN,NaN,0.231725,-1.055218,0.019329,0.389785,59.9142,67.102118,69.580191,-0.00172,-0.001124,2.974026,-0.040905,0.989318,0.247464,1.030223,0.654431,0.61,55.441776,-4.001297,-2.750147,-0.381842,0.837008,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,None,None
CID_MG_1_3090840,BX,-,0.61,0.8522291122,0.2704,0.75,0.61,2.135900318,0.1712685055,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3278688525,1,#,#,-,-,0,0,0,18,pas,euh,pas_au,mais_euh,0,0,2,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.61,337.314723,8808.483346,NaN,0.625592,-0.40928,0.494363,1.509731,66.175217,72.430103,79.458335,-0.0232,-0.024946,9.333333,-4.683975,-3.841792,0.327927,0.842182,-4.639654,0.3709,61.625961,-2.732515,-1.276986,-0.458686,NaN,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0.3333333333,0,0,0,0.3333333333,0,evaluation,approbation
CID_LJ_1_2267699,AP,-,7.6129663572,0.5592209598,1.235779508,0.5994541348,1.3281458652,2.5796541348,0,0,-5.603120492,@ oh Alain * @,complex,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,16,fai-,pou-,fai-_fais,à-_pou-,0,0,0,NoData,0.001299,0.00013,4.908012,-0.834282,5.001087,1.250956,5.835369,2.765566,3.9803,386.751959,6991.211089,NaN,0.886309,-3.218529,-2.433399,-1.149834,42.918036,48.629427,57.966666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_IM_1_2210290,ML,-,0.198,0.60771222,0.312,2.2845,0,0,0,0.4187,3.052,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,9,donc,euh,donc_voilà,*_euh,0,0,2,1,mh,mh,-,-,0,0,1,NoData,-0.00645,-0.012901,0.219512,-0.53061,0.241822,0.177214,0.772432,-0.023524,0.198,225.894195,7793.196868,NaN,0.14853,-0.773601,-0.197506,0.046434,63.068443,66.868317,68.477324,-0.023229,-0.011387,80.6,-3.912155,-2.07952,0.805846,1.832635,-2.134207,0.8154,49.109947,-3.470677,-2.287381,-1.500693,0.000064,1,0,0.75,0.25,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,ack,None
CID_SR_1_261970,EB,-,0.87,0.0683304141,0.3817,15.4351218243,0.8037,0,-0.1527,1.35,0,'ouais * c'' est',complex,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,8,et,quoi,et_qui,ramenaient_quoi,0,0,1,1,-,-,-,-,0,0,0,NoData,-0.006623,-0.005914,1.986667,-0.382814,0.411784,0.19655,0.794598,-0.162918,0.4464,8062.010585,NaN,NaN,0.596523,-3.463638,-2.57768,-0.541864,47.772006,53.430615,66.433353,0.004883,0.012056,1.131579,-0.927647,-0.620514,0.092656,0.307133,-0.794986,0.16,51.90498,-4.117026,-1.574752,-0.923151,0.487203,1,0,0.6666666667,0,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
