0,-0.313761,-1.38409,-0.118013,-0.472375,0.0584717,1.44536,3.03555,-0.236502,-0.0704856,-0.220055,-0.140068,-0.0940546,-0.708161,-0.37232,-0.104431,0.21966,-0.366462,-0.312683,-0.276045,1.68562,-1.06615,-0.735881,0.729575,0.471803,0.383367,0.918765,0.671291,0.605507,-0.0188442,0.00772726,-0.199756,0.217502,-0.605543,-0.610712,-0.656739,-0.348718,0.986906,1.1388,1.36905,1.68219,1.83532,1.63541,0.804444,-0.754036,0.16471,1.22583,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,3.57642,-0.255514,-0.177797,-0.229562,-0.175055,0.666353,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
2,-0.346574,1.53496,-0.0613551,-0.402674,-0.631139,-0.676036,-0.487316,0.0666164,-0.0640801,0.358087,0.153929,-0.0931675,0.245642,0.268506,0.0802699,0.029291,-0.301193,-0.354914,-0.295065,1.66072,-1.06615,-0.374216,0.848141,0.312067,0.129756,1.03584,0.523523,0.39391,0.887079,0.204782,0.25696,-1.47276,-0.798558,0.29863,0.62203,-0.605161,0.781652,-0.200943,-0.616424,-1.34233,-1.75082,1.39727,0.804444,-0.754036,0.16471,1.22583,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,3.57642,-0.255514,-0.177797,-0.229562,-0.175055,0.666353,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
0,-0.361234,1.58386,0.353142,1.43051,-0.256884,-0.676036,-0.0674227,-0.0725395,-0.0704856,-0.116077,-0.0891685,-0.0941457,0.770667,-0.355506,-0.686794,-0.814843,0.0966421,-0.373856,-0.300397,-1.45594,-1.06615,-0.781324,-0.354652,-0.380812,-0.37725,-0.642367,-0.58007,-0.50354,1.19812,0.620126,-0.212487,0.638458,1.35412,0.750016,0.51732,0.426282,-0.392931,0.16569,-0.836325,0.837517,0.914359,1.71662,0.804444,-0.754036,-0.655357,-0.815774,-0.312945,1.72786,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,0.908311,-0.185812,-0.298105,-0.162701,-0.678011,-0.0301832,2.85135,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
1,3.96881,0.73474,-0.153788,-0.689638,5.32012,-0.676036,-1.54687,1.75295,-0.0704856,-0.0916001,-0.100571,0.179279,-2.36602,1.2242,1.46521,2.60214,1.03664,5.19898,-0.195607,-0.300845,1.23996,3.05213,-1.98711,-2.68847,-2.42753,-1.7987,-2.30905,-1.86039,-0.0588615,-0.000141327,-0.259392,0.681717,-0.556494,-0.983226,-1.01104,0.0215375,-1.30786,-2.98202,1.21609,0.730766,0.210627,-0.909408,-1.26927,-0.754036,0.984778,-0.815774,3.19545,-0.578752,2.63117,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,5.62438,-0.229562,-0.175055,-0.665545,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
0,-0.334511,1.0718,-0.0140726,-0.596526,0.0232958,-0.358336,2.3825,-0.236502,-0.0704856,-0.287536,-0.175542,-0.0966006,0.664728,-0.484706,-0.842151,-0.837618,0.076741,-0.339388,-0.315874,-0.278724,1.38067,-0.904395,0.91108,0.742251,0.482313,1.23897,1.0666,0.85701,-0.131659,-0.0637294,-0.105822,1.02349,-0.1336,-0.93929,-0.969889,0.536948,-0.797915,0.0286846,-0.671637,-1.20097,0.0807449,0.830747,0.804444,1.14955,-0.655357,1.22583,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,0.666353,-0.525498,-0.185812,-0.298105,-0.162701,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,1.94162,-0.170397,-0.20825,-0.0720035,-0.169452
2,3.08366,-0.441151,0.118032,2.92661,5.56796,0.907228,-0.487316,-0.236502,-0.0414806,-0.141049,-0.102608,-0.0998093,0.811658,-0.73193,-1.11669,-1.1288,-0.0416587,4.05982,-0.326956,-1.45594,-1.06615,2.31877,-1.5393,-1.37921,-0.640249,-1.42441,-1.14404,-0.353604,-0.0588615,-0.000141327,-0.259392,0.681717,-0.556494,-0.983226,-1.01104,0.0215375,-1.30786,-2.98202,1.21609,0.730766,0.210627,-0.909408,-1.26927,-0.754036,-0.655357,-0.815774,-0.312945,-0.578752,2.63117,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,-0.525498,-0.185812,3.35452,-0.162701,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
2,0.512885,-1.35623,-0.00547892,-0.633554,1.18554,-0.676036,4.06299,-0.203569,-0.0704856,-1.16584,-0.263083,0.223339,0.51792,1.91306,1.94167,1.0813,0.818933,0.751177,-0.441482,-1.45594,-1.06615,2.3468,-0.547341,-0.428238,-0.0268865,-0.433364,-0.253938,0.164183,1.14677,0.868126,-0.24461,0.32485,0.893647,0.709041,0.423013,-0.400761,-0.681477,1.00542,1.10202,0.935719,0.903088,0.714787,0.804444,-0.754036,0.16471,-0.815774,-0.312945,-0.578752,2.63117,3.67693,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
0,-0.431022,0.838009,-0.153788,2.26061,-0.140313,0.823769,-0.297619,-0.236502,-0.0704856,-0.938117,-0.635157,-0.0995023,-1.09485,-0.306071,0.393829,0.543643,0.212586,-0.463598,-0.22481,-0.215887,1.12487,-1.01025,1.00953,0.713906,0.442733,0.772956,0.395505,0.050199,0.532922,0.414842,-0.229403,0.308576,-0.190949,-0.269625,-0.410055,0.438627,-0.670428,0.4807,0.398646,0.405605,0.134483,1.18204,0.804444,-0.754036,-0.655357,1.22583,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,0.666353,-0.525498,-0.185812,-0.298105,-0.162701,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,1.94162,-0.170397,-0.20825,-0.0720035,-0.169452
0,-0.15693,0.776903,0.452134,-0.476283,0.324336,-0.144191,-0.47656,-0.236502,-0.0704856,-0.479073,-0.218418,-0.0918184,-0.62571,0.987196,0.299715,1.19034,0.0100245,-0.110841,-0.202175,-0.768142,0.703548,-0.643995,-0.0186132,0.415247,0.411583,-0.0468037,0.335663,0.281616,-0.0818114,-0.0143625,-0.162846,0.588295,-0.274672,-0.663002,-0.711987,0.0659159,-0.585437,0.801148,0.854168,1.02537,1.10779,1.37568,0.804444,-0.754036,0.16471,1.22583,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,5.7125,0.666353,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
2,0.0791611,-0.521809,0.251212,0.0382858,0.724563,1.37195,-0.214576,-0.236502,-0.0704856,-0.196446,-0.115997,-0.0934843,0.100323,-0.834685,-0.57593,-0.702847,-0.544799,0.193008,-0.278639,-0.254258,-1.06615,-0.752228,0.344474,0.0237811,-0.157621,0.178844,-0.129183,-0.283245,-0.092493,-0.0124237,-0.220938,0.35169,-0.40642,-0.643305,-0.614753,0.0991393,-0.0754876,0.666128,0.829514,0.894071,0.587069,1.01501,0.804444,-0.754036,0.16471,1.22583,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,1.99825,-0.525498,-0.185812,-0.298105,-0.162701,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,5.86863,-0.20825,-0.0720035,-0.169452
1,-0.327652,0.979573,-0.153788,-0.647998,-0.631139,-0.676036,-0.487316,12.1441,0.0916799,-0.617443,-0.336937,-0.0879297,1.90245,1.51711,-0.286153,-0.198863,3.2618,-0.330538,4.09346,-1.45594,-1.06615,-0.35433,0.492591,0.157405,-0.210007,0.578739,0.25011,-0.0505539,-0.0588615,-0.000141327,-0.259392,0.681717,-0.556494,-0.983226,-1.01104,0.0215375,-1.30786,-2.98202,1.21609,0.730766,0.210627,-0.909408,-1.26927,-0.754036,-0.655357,-0.815774,-0.312945,-0.578752,2.63117,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,-0.525498,-0.185812,3.35452,-0.162701,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
0,-0.17768,1.54209,0.0805414,-0.57484,0.28916,0.603999,2.02441,-0.236502,-0.0704856,-0.329611,-0.169506,-0.0632795,0.081733,-0.742919,-0.694909,-0.620223,-0.494541,-0.137546,0.0524072,1.33953,-1.06615,1.29697,-0.429485,-0.646266,-0.596631,-0.443506,-0.624514,-0.540893,-0.738188,-0.447104,0.0302451,0.263327,-0.332164,-0.448425,-0.482046,-0.0504256,-0.627932,0.452103,-0.541576,0.410086,0.322774,1.65977,0.804444,-0.754036,-0.655357,-0.815774,-0.312945,-0.578752,-0.380058,3.67693,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,-0.525498,5.38179,-0.298105,-0.162701,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
1,-0.539597,1.12605,-0.127799,-0.666824,-0.324372,-0.545664,3.06782,-0.236502,-0.0704856,-6.35592,-6.6591,-0.0437969,-2.06829,-0.412698,2.7089,1.15227,0.28432,-0.603334,-0.226866,-0.520212,0.737065,-0.0828436,0.663028,0.328432,-0.0615054,0.485905,0.156588,-0.207761,0.0713302,0.0490709,-0.233109,-1.3249,-0.0590918,0.943514,1.07435,0.0248464,-0.117133,0.171872,0.146914,0.374121,-0.0536421,0.651528,0.804444,1.5555,-0.655357,-0.815774,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,4.35612,-0.175055,-0.665545,-0.525498,-0.185812,-0.298105,6.14626,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
2,-0.527533,-0.748376,-0.153788,-0.260161,-0.631139,-0.676036,-0.487316,-0.133356,0.0133212,0.0724237,0.108718,-0.0952431,0.495357,-0.678394,-0.838865,-0.864288,-0.0566599,-0.587808,-0.17812,-1.06045,0.0644461,-0.875189,0.645853,0.625809,0.341909,0.827318,0.667306,0.367441,-0.145204,-0.020777,-0.235132,-0.105434,-0.853501,-0.587375,-0.57723,-0.806901,0.587446,0.330147,0.140072,0.0554494,0.180251,-0.895004,-1.24748,-0.754036,-0.655357,-0.815774,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,3.91367,-0.177797,-0.229562,-0.175055,-0.665545,-0.525498,-0.185812,-0.298105,-0.162701,-0.678011,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,5.90136
0,-0.372697,-0.377818,-0.0424248,-0.381712,-0.0414394,0.321699,0.653799,-0.236502,-0.0704856,-0.537631,-0.321907,-0.0952785,0.647075,0.209443,-0.405313,-0.299691,-0.0207341,-0.388606,-0.295451,-0.140728,0.992466,-0.640578,0.688693,0.502204,0.308529,0.514359,0.337076,0.138877,-1.63153,-0.95256,3.19593,0.871791,0.248933,-0.0720293,-0.542921,1.04393,-0.562489,-0.78782,-1.80456,-2.46466,-3.47695,1.15524,0.804444,-0.754036,-0.655357,-0.815774,-0.312945,1.72786,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,0.908311,-0.185812,-0.298105,-0.162701,-0.678011,-0.0301832,2.85135,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
2,0.563769,0.071171,-0.135101,-0.627308,1.54608,-0.195601,-0.105179,-0.236502,-0.0704856,0.491871,0.316765,-0.0740841,-0.983797,-0.267978,1.12743,0.493834,-0.050462,-0.463598,-0.0244931,0.769761,-1.06615,-0.309311,-1.34718,-0.343148,-0.228036,-1.67992,-0.486996,-0.305872,-3.65748,-2.10766,-0.0233549,-1.48594,0.0971453,2.67179,1.33253,-0.226213,-0.542941,0.248665,-0.388469,-0.149841,0.0404178,0.967134,0.804444,-0.754036,1.80485,1.22583,-0.312945,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,1.99825,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
2,1.27652,0.72807,-0.153788,-0.679799,1.89089,-0.676036,-0.809323,6.87086,-0.0704856,-0.41469,-0.129113,0.128983,0.763855,2.92984,2.30454,1.67678,1.99875,1.73399,-0.231192,-0.50315,1.26558,0.546377,-0.552306,-0.295737,0.0372149,-0.805807,-0.438152,-0.0594074,-0.0588615,-0.000141327,-0.259392,0.681717,-0.556494,-0.983226,-1.01104,0.0215375,-1.30786,-2.98202,1.21609,0.730766,0.210627,-0.909408,-1.26927,-0.754036,0.984778,-0.815774,-0.312945,-0.578752,2.63117,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
1,-0.0932323,-0.776132,-0.153788,-0.671084,-0.631139,-0.676036,-0.487316,2.43211,0.137418,-0.433528,-0.192459,-0.0985047,1.18842,0.895707,-0.224038,-0.163587,1.90929,-0.0288626,-0.209747,-0.291966,-1.06615,-1.01085,1.58034,1.34014,1.28508,1.53944,1.24719,1.10008,-0.0588615,-0.000141327,-0.259392,0.681717,-0.556494,-0.983226,-1.01104,0.0215375,-1.30786,-2.98202,1.21609,0.730766,0.210627,-0.909408,-1.26927,-0.754036,0.16471,-0.815774,3.19545,-0.578752,-0.380058,-0.271966,-0.135006,-0.190137,-0.279609,-0.255514,-0.177797,-0.229562,-0.175055,-0.665545,-0.525498,-0.185812,-0.298105,-0.162701,1.4749,-0.0301832,-0.350711,-0.330743,-0.0301832,-0.149441,-0.515033,-0.170397,-0.20825,-0.0720035,-0.169452
