slope,prevfirstBi,rol,feedback,simple,intQ1raw,ordre,othSize,essai,prevSize,laugh,osa,EvalFun1,prevRed,prevNbJe,nbouais,size,baseFun0.65,sess,span,mais,EvalFun0.65,intQ2raw,f0max,pb,start,pa,f0stdev,voila,dur,NanRatio,othLastBi,oth,do,non,dac,durationInterl,intQ2Interl,assert,f0min,opa,opb,prevLastBi,height,corpus,baseFun0.74,intQ1Interl,mh,othNbJe,slopeInterl,form2,form1,nbmh,prevNbFeedback,f0maxInterl,trans,oui,NanRatioInterl,ah,intQ3Interl,othFirstTok,f0minInterl,spk,duration,et,intQ3raw,id,form3,incomp,osb,intQ1,intQ3,intQ2,baseFun0.49,aperiodAVInterl,othfirstBi,posDial,baseFun1,othLastTok,prevLastTok,f0stdevInterl,EvalFun0.49,othNbFeedback,aperiodAV,prevNbTu,heightInterl,phonSplit,spanInterl,ouais,othNbTu,ok,steepnessInterl,ndo,EvalFun0.74,steepness,prevFirstTok,quest,inint,bon,gest,sa,othRed
-0.057902,'*_j''',F,0,oui,49.794304,0,8,0,7,0,0,None,0,0,0,1,reponse,7,4.971385,0,None,68.317958,1.243457,1.918,57.407,3.454,0.622802,0,0.172,0.933333,bar_fleuri,MAY,0,0,0,0.378,-0.728652,0.5,-3.727928,0.483,0.074,de_robertson,-0.096463,MTR,reponse,-3.689072,0,0,0.016103,3250.450571,205.228238,0,0,2.485639,oui,1,0.610169,0,-0.109347,ouais,0.796897,MAX,0.172,0,71.359009,MTR_MAX_7_57407,6889.414846,0,0,-3.68803,0.37572,-0.19735,reponse,59.991533,ouais_#,0.250037022,None,fleuri,robertson,0.56671,None,1,0.413647,0,1.173036,0.406976744,1.688743,0,1,0,0.015297,0,None,-0.025187,*,0.5,0,0,NoData,0,0
0.079214,-,F,0,mh+,65.355045,0.25,9,0,1,0,0,None,0,0,0,2,ack,7,6.87854,0,None,67.196049,2.793159,3.454,61.033,2.667,2.247184,0,0.299,0.315789,un_peu_en-dessous,MAY,0,0,0,0.533,-0.981859,0.75,-4.085381,0.068,0.176,-,0.146051,MTR,ack,-3.447174,1,0,0.01122,3370.157938,150.7657,2,1,3.745035,mh mh,0,0.443243,0,0.359218,*,-0.601265,MAX,0.299,0,68.87177,MTR_MAX_7_61033,7130.900046,0,0,-0.755694,-0.092987,-0.408767,ack,60.232656,*_alors,0.265830118,None,en-dessous,oui,1.382111,None,0,0.206674,0,-0.135514,0.301003345,4.3463,0,0,0,0.014978,0,None,0.05941,oui,0,0,0,NoData,0,0
-0.000978,mh_mh,F,0,'d''accord',40.164595,0.5,9,0,2,0,0.711,None,0,0,0,1,None,7,2.090801,0,None,51.168205,1.389703,2.667,63.999,0.509,0.508745,0,0.633,3.731343,terrasse_naturelle,MAY,0.022,0,1,0.624,-1.27391,0.5,-0.701097,0,0.179,mh_mh,-0.420868,MTR,None,-4.522113,0,0,-0.002989,4233.160807,173.230152,0,2,1.421225,'d''accord',0,0.630208,0,-0.49913,sur,-0.115981,MAX,0.633,0,63.026993,MTR_MAX_7_63999,7051.280108,0,0,-5.502696,-1.194403,-3.429126,ack,56.545021,sur_la,0.278748574,None,naturelle,mh,0.451441,approbation,0,0.60008,0,0.157996,-1,1.537205,0,0,0,-0.004677,0.034755134,None,-0.00155,mh,0,0,0,NoData,0,0
-0.001519,-,F,0,complex,37.939838,0.25,19,0,1,0,0,None,0,0,0,2,None,7,4.247134,0,None,43.435794,0.979436,4.736,76.88,0.56,0.569384,0,1.138,3.285714,terrasse_naturelle,MAY,0,0,1,0.402,-1.528831,0.75,-3.267698,1.599,0.175,-,0.127525,MTR,None,-4.517784,0,0,-0.003615,4481.75401,213.331577,0,0,0.300334,'* d''accord',0,0.553846,0,-0.966958,euh,-0.706798,MAX,1.138,0,63.512387,MTR_MAX_7_76880,6952.041945,0,0,-5.92194,-1.102933,-4.886257,ack,54.580505,euh_au-dessus_du,0.334851956,None,naturelle,-,0.262886,approbation,0,0.792302,0,-0.460227,-1,1.007131,0,2,0,-0.003651,0,None,-0.004328,-,0,0,0,NoData,0,0
0.008969,-,F,0,oui,56.981194,0.5,1,0,1,0,2.732,None,0,0,0,1,ack,7,1.679864,0,None,66.213301,1.611993,4.517,83.631,3.795,0.424389,0,0.293,0.884615,-,MAY,0.293,0,0,0.722,-0.710533,0.5,-0.067871,0,0,-,0.090305,MTR,ack,-3.150438,0,0,0.002815,6923.597362,171.230964,0,0,3.374776,oui,1,0.371212,0,-0.216276,-,-2.428654,MAX,0.293,0,68.3102,MTR_MAX_7_83631,NaN,0,4.014,-2.3337,-0.198812,-0.593961,ack,58.948282,-,0.364256035,None,-,-,1.283234,None,0,0.315017,0,0.274002,0.682593857,5.803431,0,0,0,0.005094,1,None,0.006592,-,0,0,0,NoData,0,0
-0.003901,-,F,0,'d''accord',45.247724,0,20,0,1,0,0,None,0,0,0,1,evaluation,7,2.399056,0,amuse,62.964263,1.491704,3.795,87.719,3.32,0.380461,0,0.488,1.149123,la_gauche,MAY,0,0,1,0.494,-3.449494,1,-0.907351,1.412,1.063,-,-0.16665,MTR,None,-4.720849,0,0,0.000893,3931.954674,212.271063,0,1,-0.180005,'d''accord',0,1.505051,0,-0.637673,*,-0.707569,MAX,0.488,0,65.82474,MTR_MAX_7_87719,7028.922483,0,0,-4.544808,-0.667183,-1.206224,evaluation,53.499773,*_#,0.382061378,None,gauche,oui,0.144496,amuse,0,0.439245,0,-0.422266,-1,0.527564,0,1,0,0.001107,0,None,-0.004778,oui,0,0,0,NoData,0,0
-0.003901,-,F,0,'d''accord',45.247724,0,20,0,1,0,0,None,0,0,0,1,evaluation,7,2.399056,0,confirmation,62.964263,1.491704,3.795,87.719,3.32,0.380461,0,0.488,1.149123,la_gauche,MAY,0,0,1,0.494,-3.449494,1,-0.907351,1.412,1.063,-,-0.16665,MTR,evaluation,-4.720849,0,0,0.000893,3931.954674,212.271063,0,1,-0.180005,'d''accord',0,1.505051,0,-0.637673,*,-0.707569,MAX,0.488,0,65.82474,MTR_MAX_7_87719,7028.922483,0,0,-4.544808,-0.667183,-1.206224,evaluation,53.499773,*_#,0.382061378,evaluation,gauche,oui,0.144496,confirmation,0,0.439245,0,-0.422266,-1,0.527564,0,1,0,0.001107,0,None,-0.004778,oui,0,0,0,NoData,0,0
0.00574,-,F,0,'d''accord',50.542841,0.25,1,0,1,0,1.826,None,0,0,0,1,None,7,5.599266,0,None,64.126417,4.818916,3.32,91.527,1.852,1.133921,0,0.522,2.011494,-,MAY,0.522,0,1,0.463,-1.668443,0.75,-0.78035,0,0,-,0.588686,MTR,None,-4.27649,0,0,0.026025,6950.860004,170.465335,0,1,3.873887,'d''accord',0,0.94958,0,-0.651333,#,-4.293816,MAX,0.522,0,67.37726,MTR_MAX_7_91527,NaN,0,1.908,-3.546973,-0.374619,-0.987223,ack,55.837987,-,0.398647177,None,#,'d''accord',2.707197,approbation,0,0.392295,0,0.618987,-1,8.167703,0,0,0,0.030189,1,None,0.00752,'d''accord',0,0,0,NoData,0,0
0.012473,-,F,0,complex,60.655444,0.5,14,0,1,0,0,None,0,0,1,2,evaluation,7,1.54429,0,None,65.389792,1.878664,1.852,93.901,0,0.475501,0,0.27,2.162791,la_droite,MAY,0,0,0,0.635,-1.181718,0.5,0.334374,0.825,0.026,-,1.352666,MTR,evaluation,-3.811161,1,0,0.008469,7019.145535,264.845475,1,1,3.124576,mh ouais,0,0.336134,0,-0.260189,aprÇùs,-0.784933,MAX,0.27,0,69.036062,MTR_MAX_7_93901,NaN,0,0,-1.641308,-0.062027,-0.749146,evaluation,57.938952,aprÇùs_tu,0.408987169,None,droite,'d''accord',1.310585,None,0,0.440572,0,1.253736,-1,3.909509,1,2,0,0.013466,0,None,0.008482,'d''accord',0,0,0,NoData,0.667,0
0.058507,mh_ouais,F,0,oui,63.762477,0.5,1,0,7,0,0.008,None,0,0,0,1,None,7,7.064223,0,None,69.225345,6.745916,3.877,98.715,3.978,0.982433,0,0.216,0.493151,-,MAY,0.216,0,0,0.74,-0.474028,0.5,-0.318307,0,0,'c''est_fait',0.020723,MTR,None,-1.832209,0,0,0.00525,1277.239713,206.995158,0,2,2.372261,oui,1,0.33935,0,-0.036678,#,-3.8177,MAX,0.216,0,71.072696,MTR_MAX_7_98715,3577.41955,0,3.719,-1.055805,0.321766,-0.026357,ack,62.516418,-,0.429954616,None,#,fait,1.522256,None,0,0.281505,0,-0.311671,0.462962963,6.18996,0,0,0,0.009739,1,None,0.031886,mh,0,0,0,NoData,0,0
-0.001611,'tu_l''',G,0,mh,70.876695,0,3,0,5,0,0,None,0,0,0,1,autre,8,4.232053,0,None,72.090187,0.373922,1.409,10.064,0,0.297792,0,0.58,0.114943,#_*,MAY,0,0,0,0.274,0.016123,1,-3.858131,3.603,1.968,pas_*,0.168532,MTR,autre,-0.409896,1,0,0.003649,3478.369265,214.566973,1,0,2.11978,mh,0,0.131148,0,0.190702,mh,-0.317097,MAX,0.58,0,72.593343,MTR_MAX_8_10064,6476.289755,0,0,-0.655247,-0.283708,-0.392607,autre,64.646021,mh_#,0.026825938,autre,*,*,0.480128,None,1,0.070169,1,-0.066903,-1,2.436877,0,0,0,0.002518,0,None,-0.002345,tu,0,0,0,NoData,3.303,0
0.013845,euh_remonter,G,0,complex,39.091508,0,1,0,13,0,0,None,0,0,0,2,evaluation,8,4.649399,0,confirmation,43.30315,3.737404,2.224,112.146,0,1.671829,1,0.889,1.927632,-,MAY,0.596,0,0,0.21,-2.389725,1,-0.911996,0.936,0,par_au-dessus,-0.540542,MTR,None,-4.472328,0,0,0.074468,4396.432084,226.617603,0,0,0.041395,voilÇÿ *,0,0.944444,0,-0.808761,#,-4.170747,MAX,0.889,0,69.027706,MTR_MAX_8_112146,7025.533132,0,1.92,-7.53461,-1.055429,-6.623072,evaluation,50.940942,-,0.298929015,None,#,au-dessus,1.817405,confirmation,0,0.54488,1,-0.987347,-1,4.212142,0,0,0,0.039096,0.670416198,None,0.030806,euh,0,0,0,NoData,0.513,0
0.000601,par_en,G,0,'d''accord',46.249808,0,1,0,6,0,0.715,None,0,0,0,1,invitation,8,9.253231,0,None,65.154244,6.370546,1.519,139.164,1.199,2.082672,0,0.397,2.372881,-,MAY,0.397,0,1,NaN,NaN,1,-2.882686,0,0,par_la_gauche,-0.197639,MTR,invitation,NaN,0,0,NaN,6918.125621,441.880504,0,0,NaN,'d''accord',0,NaN,0,NaN,#,NaN,MAX,0.397,0,72.244129,MTR_MAX_8_139164,NaN,0,0.002,-5.985318,-0.359289,-1.893774,invitation,NaN,-,0.370946422,invitation,#,gauche,NaN,None,0,0.488735,0,NaN,-1,NaN,0,0,0,NaN,1,None,0.000598,par,0,0,0,NoData,0,0
0.028914,et_tu,G,0,'d''accord',46.198914,0,1,0,9,0,0,None,0,0,0,1,invitation,8,2.620542,0,None,56.416801,2.224686,0.634,169.261,2.768,0.833057,0,0.327,1.827586,-,MAY,0,0,1,NaN,NaN,1,-0.395856,0.083,3.214,s_loot,1.340766,MTR,invitation,NaN,0,0,NaN,4227.568374,338.28143,0,0,NaN,'d''accord',0,NaN,0,NaN,ouais,NaN,MAX,0.327,0,70.283463,MTR_MAX_8_169261,7061.637444,0,0,-5.996333,-0.783642,-3.784845,invitation,NaN,-,0.451171009,invitation,ouais,loot,NaN,None,1,0.486021,1,NaN,-1,NaN,0,0,0,NaN,0,None,0.02371,et,0,0,0,NoData,0,0
0.022584,*_#,G,0.333333333,'d''accord',46.404216,0,2,0,24,0,0,None,0,0,0,1,invitation,8,7.061548,0,None,58.455299,6.614593,1.74,179.455,0.861,1.539659,0,0.38,2.031746,'ah_bon_d''accord',MAY,0,0,1,0.452,-1.638079,0.666666667,-0.446955,0.367,0.126,par_la_gauche,1.917397,MTR,invitation,-3.664816,0,0,-0.006858,379.805124,300.142764,0,0,0.592612,'d''accord',0,1.082569,0,-0.030846,ah_bon,-0.914184,MAX,0.38,0,71.55562,MTR_MAX_8_179455,4032.479945,0,0,-5.951899,-0.508305,-3.343647,invitation,56.639143,'ah_bon_d''accord',0.478343466,invitation,'d''accord',gauche,0.489268,None,1,0.534783,2,0.188396,-1,1.506796,0,0,0,-0.007784,0,None,0.021568,*,0,0,0,NoData,0,0
0.009502,peut-Ç¦tre_une_autre,G,0.333333333,'d''accord',44.971034,0,1,0,16,0,0,None,0,0,0,1,invitation,8,2.682645,0,None,61.900371,2.085307,1.529,186.335,0.204,0.658969,0,0.358,1.8125,-,MAY,0,0,1,0.259,-0.418907,0.666666667,-0.597338,2.716,0.102,tu_veux,1.277912,MTR,invitation,-1.1047,0,0,0.027347,4066.636259,267.649634,0,0,-0.129022,'d''accord',0,0.444444,0,-0.129126,ouais,-5.356234,MAX,0.358,0,69.84372,MTR_MAX_8_186335,6971.112793,0,0,-6.262086,-0.878817,-2.59802,invitation,61.617726,-,0.496682343,invitation,ouais,veux,0.980116,None,1,0.497245,2,-0.65044,-1,5.227212,0,0,0,0.017776,0,None,0.008552,peut-Ç¦tre,0,0,0,NoData,0,0
0.034182,*_#,G,0.333333333,'d''accord',47.722732,0,1,0,12,0,1.094,None,0,0,0,1,invitation,8,5.61143,0,None,59.441665,5.005783,0.676,205.195,0.954,1.931294,0,0.429,1.287234,-,MAY,0.429,0,1,0.264,-0.290893,0.666666667,-0.605647,0,0,Çÿ_droite,1.512127,MTR,invitation,-2.212183,0,0,-0.003263,7111.451213,404.50004,0,0,0.28019,'d''accord',0,0.1875,0,-0.010417,#,-0.70139,MAX,0.429,0,72.853365,MTR_MAX_8_205195,NaN,0,0.267,-5.666528,-0.227431,-3.130165,invitation,61.112983,-,0.546954321,invitation,#,droite,0.280229,None,0,0.393377,0,-0.545769,-1,0.981581,0,0,0,-0.00217,1,None,0.036745,*,0,0,0,NoData,0,0
0.006506,-,G,0,complex,67.338883,0,1,0.333333333,1,0,0,None,0,0,0,2,evaluation,8,4.442707,0,confirmation,73.995476,0.348191,0.954,206.578,0,1.336311,1,0.44,0.545455,-,MAY,0.14,0,0,0.395,-1.136903,0.666666667,-4.094515,7.901,0,-,-0.053683,MTR,None,-3.331536,0,0,-0.002363,6779.282379,247.579702,0,1,-0.011712,voilÇÿ et,0,0.346939,0,-0.256905,#,-0.655941,MAX,0.44,1,76.23648,MTR_MAX_8_206578,NaN,0,1.65,-1.420946,0.504787,0.01976,evaluation,56.834808,-,0.550640755,None,#,'d''accord',0.187892,confirmation,0,0.288333,0,-0.144128,-1,0.644229,0,0,0,-0.00234,0.318181818,None,0.00719,'d''accord',0,0,0,NoData,1.584,0
0.023141,*_#,G,0,'d''accord',46.761716,0,1,0,12,0,1.226,None,0,0,0,1,invitation,8,7.384282,0,None,62.366465,6.57301,0.354,218.161,0.41,1.214057,0,0.371,1.952381,-,MAY,0.369,0,1,NaN,NaN,1,-0.811272,0,2.974,bateau_pirate,1.388018,MTR,invitation,NaN,0,0,NaN,3876.107844,262.583133,0,0,NaN,'d''accord',0,NaN,0,NaN,mh,NaN,MAX,0.371,0,70.732792,MTR_MAX_8_218161,7076.173741,0,0,-5.874524,-0.686393,-2.497141,invitation,NaN,-,0.581515639,invitation,mh,pirate,NaN,None,1,0.447741,0,NaN,-1,NaN,0,0,0,NaN,0.994609164,None,0.021521,*,0,0,0,NoData,0,0
0.018793,par_la_droite,G,0,'d''accord',48.708359,0,1,0,7,0,0,None,0,0,0,1,invitation,8,6.693703,0,None,63.307705,5.911828,1.582,237.227,0.618,1.420608,0,0.377,1.423077,-,MAY,0,0,1,NaN,NaN,1,-0.781875,0.186,12.996,en_haut,0.529378,MTR,invitation,NaN,0,0,NaN,572.06976,244.10243,0,0,NaN,'d''accord',0,NaN,0,NaN,-,NaN,MAX,0.377,0,72.589652,MTR_MAX_8_237227,3988.203887,0,0,-5.453206,-0.284507,-2.293426,invitation,NaN,-,0.632336717,invitation,-,haut,NaN,None,0,0.439289,0,NaN,-1,NaN,0,0,0,NaN,0,None,0.017759,par_la,0,0,0,NoData,0,0
-0.027896,*_#,G,0,ouais,63.820088,0,1,0,6,0,0,None,0,0,1,1,autre,8,1.283292,0,None,68.141276,-0.623549,0.321,23.98,0,0.341219,0,0.22,0.56338,-,MAY,0,0,0,0.344,0.415921,1,-1.906841,7.187,2.519,bien_euh,-0.942808,MTR,autre,-0.710377,0,0,0.008215,3770.861097,170.96044,0,0,1.44886,ouais,0,0.067901,0,0.714567,mh,-0.082807,MAX,0.22,0,69.370515,MTR_MAX_8_23980,6853.56659,0,0,-2.18253,-0.981234,-1.247282,autre,66.890419,-,0.063919514,autre,mh,euh,0.439515,None,1,0.215759,0,0.296894,0.5,1.531667,1,0,0,0.007106,0,None,-0.015482,*,0,0,0,NoData,4.324,0
-0.064331,de_te,G,0,complex,51.503916,0,1,0.333333333,8,0,0,None,0,0,1,2,reponse,8,3.213918,0,None,65.71616,2.148169,1.882,247.572,1.167,1.092572,0,0.255,1.206897,-,MAY,0.241,0,0,0.441,-2.880644,0,-1.065749,0.409,0,bateau_pirate,-0.242451,MTR,None,-4.457143,0,0,0.00628,909.760698,206.045551,0,0,1.603389,euh ouais,0,1.009091,0,-0.676005,#,0.609575,MAX,0.255,0,74.099915,MTR_MAX_8_247572,3797.845427,0,0.77,-4.848155,0.042364,-1.772157,reponse,51.145227,-,0.65991167,None,#,pirate,0.261127,None,0,0.334856,0,1.111745,-1,0.993813,1,0,0,0.006939,0.945098039,None,-0.041172,de,0.666666667,0,0,NoData,0,0
-0.00018,-,G,0,complex,54.278647,0,26,0,1,0,0,None,0,0,0,3,ack,8,13.279206,0,None,63.627389,9.193825,6.313,260.255,0,1.661956,0,1.014,1.618557,cadeau_promis,MAY,0,0,1,0.396,-1.095234,1,-4.085381,2.466,0.046,-,-0.235599,MTR,None,-2.559949,1,0,-0.002104,3816.677984,217.356532,1,0,0.340525,'mh d''accord donc',0,0.658333,0,-0.129953,en,-0.354232,MAX,1.014,0,71.41155,MTR_MAX_8_260255,6969.315178,0,0,-4.247612,-0.539487,-2.224236,ack,59.520517,en_haut,0.693718642,None,promis,-,0.150455,None,0,0.507334,0,-0.206727,-1,0.694757,0,0,0,-0.002093,0,None,-0.000458,-,0,0,0,NoData,2.206,0
0.015124,*_#,G,0,'d''accord',46.258268,0,1,0,16,0,0,None,0,0,0,1,invitation,8,2.203461,0,None,55.662078,1.764663,1.674,306.41,1.147,0.75462,0,0.395,2.666667,-,MAY,0,0,1,NaN,NaN,1,-0.438799,0.586,4.696,en_haut,1.045543,MTR,invitation,NaN,0,0,NaN,1072.551803,197.910347,0,0,NaN,'d''accord',0,NaN,0,NaN,-,NaN,MAX,0.395,0,71.683831,MTR_MAX_8_306410,4085.777474,0,0,-5.983487,-0.480556,-3.948192,invitation,NaN,-,0.81674638,invitation,-,haut,NaN,None,0,0.592808,0,NaN,-1,NaN,0,0,0,NaN,0,None,0.014973,*,0,0,0,NoData,0,0
0.074529,*_#,G,0,ouais,65.525399,0,5,0.333333333,3,0,0,None,0,0,1,1,reponse,8,10.31413,0,None,74.439955,8.623005,1.951,33.747,0,2.031098,0,0.249,0.5625,bateau_pirate,MAY,0,0,0,0.4609,-2.500585,0,-1.691126,7.215,1.0691,#_euh,0.404213,MTR,reponse,-4.500536,0,0,-0.00377,1323.765805,235.373454,0,0,2.274567,ouais,0,1.595506,0,-0.776992,en,-1.257836,MAX,0.249,0,77.754149,MTR_MAX_8_33747,6864.477473,0,0,-1.813444,0.833261,0.11596,reponse,50.656088,en_dessous,0.089953788,reponse,pirate,euh,0.938253,None,0,0.240896,0,1.219607,0.602409639,3.532404,1,0,0,-0.004354,0,None,0.04658,*,0.666666667,0,0,NoData,2.485,0
-0.010952,xx_tu,G,0,voilÇÿ,69.226895,0,16,0.666666667,8,0,0,None,0,0,0,1,evaluation,8,1.563959,0,None,75.315108,0.654159,2.376,364.169,0.733,0.405804,1,0.259,0.287129,de_cercle,MAY,0,0,0,0.267,-4.193191,0.333333333,-0.9098,3.202,0.164,la_Çÿ,-0.016251,MTR,None,-4.644735,0,3,0.014137,3345.488628,206.31245,0,0,0.211051,voilÇÿ,0,8.571429,0,-3.781006,donc,-0.607492,MAX,0.259,0,77.190914,MTR_MAX_8_364169,6970.550096,0,0,-1.012318,0.711358,0.305372,evaluation,39.880934,donc_lÇÿ,0.970704978,None,cercle,Çÿ,0.288199,None,0,0.212975,1,0.016523,-1,0.818543,0,0,0,0.009472,0,None,-0.007119,xx,0,0,0,NoData,0,0
-0.00036,est-ce_que_tu,G,0.25,non,41.310777,0,1,0.25,6,0,0,None,0,0,0,1,None,8,0.874019,0,None,50.492621,1.190675,3.186,41.674,0,0.176436,0,0.262,5.521739,-,MAY,0.222,1,0,0.376,-0.432348,0.5,0.316656,0.193,0,bar_baratineurs,0.756778,MTR,None,-0.870478,0,0,0.016893,1412.002419,137.144244,0,0,2.456725,non,0,0.145455,0,-0.307081,#,-1.378872,MAX,0.598,0,59.654394,MTR_MAX_8_41674,4419.124267,0,0.463,-5.491106,-1.968822,-3.728037,ack,61.763965,-,0.111083478,None,#,baratineurs,1.094551,None,0,0.668421,1,-1.061544,-1,3.835597,0,0,0,0.015964,0.847328244,None,-0.000541,est-ce_que,0,0,0,NoData,0.547,0
0.060559,non_#,G,0,ouais,62.246265,0,6,0.333333333,6,0,0,None,0,0,1,1,reponse,8,12.23795,0,None,71.783343,8.152569,2.354,44.837,0,2.612604,0,0.26,0.701299,tout_seul,MAY,0,0,0,0.235,-0.868588,0,-4.085381,0.134,0.048,as_pas,-0.385057,MTR,reponse,-3.056154,0,0,0.033651,1011.088619,213.618444,0,1,2.807123,ouais,0,0.710145,0,0.107476,xx,0.466639,MAX,0.26,0,74.833758,MTR_MAX_8_44837,3800.307565,0,0,-2.523157,0.201192,-0.459019,reponse,59.76781,xx_bar,0.119514564,reponse,seul,pas,0.551111,None,0,0.310741,1,1.936984,0.615384615,2.340484,1,0,0,0.019854,0,None,0.039666,non,0.666666667,0,0,NoData,0.531,0
0.005564,'*_c''est',G,0,voilÇÿ,63.422703,0,3,0.333333333,5,0,0,None,0,0,0,1,evaluation,8,3.704604,0,None,71.712567,0.09458,3.09,53.855,0.657,0.922893,1,0.356,0.325926,centimÇùtres_au-dessus,MAY,0,0,0,0.267,-2.630303,0.333333333,-3.610024,0.577,0.194,au-dessus_du_bonimenteurs,-0.178412,MTR,None,-3.880649,0,0,-0.058993,6893.058682,387.971719,0,0,0.818712,voilÇÿ,0,2.045455,0,-1.055709,sept,-4.042381,MAX,0.356,0,75.17617,MTR_MAX_8_53855,NaN,0,0,-2.268537,0.275301,-0.474337,evaluation,52.415159,sept_centimÇùtres,0.143552352,None,au-dessus,bonimenteurs,0.975058,None,0,0.216131,0,0.344594,-1,4.861093,0,0,0,-0.039525,0,None,0.00498,*,0.333333333,0,0,NoData,0,0
0.005564,'*_c''est',G,0,voilÇÿ,63.422703,0,3,0.333333333,5,0,0,None,0,0,0,1,evaluation,8,3.704604,0,None,71.712567,0.09458,3.09,53.855,0.657,0.922893,1,0.356,0.325926,centimÇùtres_au-dessus,MAY,0,0,0,0.267,-2.630303,0.333333333,-3.610024,0.577,0.194,au-dessus_du_bonimenteurs,-0.178412,MTR,None,-3.880649,0,0,-0.058993,6893.058682,387.971719,0,0,0.818712,voilÇÿ,0,2.045455,0,-1.055709,sept,-4.042381,MAX,0.356,0,75.17617,MTR_MAX_8_53855,NaN,0,0,-2.268537,0.275301,-0.474337,evaluation,52.415159,sept_centimÇùtres,0.143552352,None,au-dessus,bonimenteurs,0.975058,None,0,0.216131,0,0.344594,-1,4.861093,0,0,0,-0.039525,0,None,0.00498,*,0.333333333,0,0,NoData,0,0
-0.017015,bien_au-dessus,G,0,voilÇÿ,66.516664,0,1,0.333333333,2,0,0,None,0,0,0,1,evaluation,8,3.036914,0,confirmation,69.990267,1.262447,1.494,57.025,0,0.730193,1,0.339,0.370968,-,MAY,0.064,0,0,0.665,0.94469,0.333333333,-1.774467,10.503,0,bien_au-dessus,-0.214631,MTR,None,-0.811809,0,0,-0.008564,3568.033958,358.202914,0,0,0.85973,voilÇÿ,0,0.359184,0,1.304274,#,-5.616892,MAX,0.339,0,73.249459,MTR_MAX_8_57025,6914.317627,0,0.941,-1.598902,-0.141703,-0.847099,evaluation,67.925953,-,0.152002096,None,#,au-dessus,1.604986,confirmation,0,0.219684,0,0.552683,-1,6.476622,0,0,0,-0.014258,0.188790561,None,-0.014462,bien,0.333333333,0,0,NoData,2.525,0
0.014614,et_en,G,0,'d''accord',45.694258,0,1,0,5,0,4.444,None,0,0,0,1,invitation,8,2.407964,0,None,62.326702,1.944427,1.096,84.933,1.429,0.887989,0,0.408,1.847222,-,MAY,0.031,0,1,NaN,NaN,1,-0.463537,0,10.646,en_dessous,0.911157,MTR,invitation,NaN,0,0,NaN,4054.801717,197.905087,0,0,NaN,'d''accord',0,NaN,0,NaN,-,NaN,MAX,0.408,0,71.048421,MTR_MAX_8_84933,6997.070699,0,0,-6.105557,-0.61808,-2.505748,invitation,NaN,-,0.226391829,invitation,-,dessous,NaN,None,0,0.503256,0,NaN,-1,NaN,0,0,0,NaN,0.075980392,None,0.014979,et,0,0,0,NoData,0,0
0.012328,voilÇÿ_tu,G,0,voilÇÿ,65.054452,0,1,0,6,0,0,confirmation,0,0,0,1,evaluation,8,4.426297,0,confirmation,72.158555,0.340916,0.664,89.57,0,1.188212,1,0.31,0.209302,-,MAY,0.215,0,0,0.314,-2.470619,1,-4.085381,7.48,0,grande_boucle,-0.263703,MTR,evaluation,-3.256841,0,0,0.000969,2858.03269,419.538097,0,1,-0.703783,voilÇÿ,0,2.590909,0,0.4783,-,-0.99153,MAX,0.31,0,74.330222,MTR_MAX_8_89570,7037.387678,0,4.26,-1.915373,0.09221,-0.37781,evaluation,56.32539,-,0.238751912,evaluation,-,boucle,0.074608,confirmation,0,0.136649,1,-0.801547,-1,0.287748,0,0,0,0.000766,0.693548387,confirmation,0.009616,voilÇÿ,0,0,0,NoData,2.051,0
0.023715,pour_aller,G,0.333333333,'d''accord',49.218856,0,1,0,17,0,0,None,0,0,0,1,invitation,8,9.494872,0,None,65.214346,8.713491,0.723,97.903,0.205,1.679086,0,0.379,1.209302,-,MAY,0.131,0,1,0.144,-0.668755,0.666666667,-0.781381,0.175,0,en_dessous,0.927795,MTR,invitation,-0.980858,0,0,0.221063,1265.3113,226.105212,0,0,-0.561747,'d''accord',0,0.177419,0,-0.630374,#,-4.164504,MAX,0.379,0,72.729824,MTR_MAX_8_97903,4126.892988,0,0.543,-5.342718,-0.254169,-1.880766,invitation,62.257772,-,0.260963809,invitation,#,dessous,1.719218,None,0,0.426814,0,-0.862047,-1,3.602756,0,0,0,0.080688,0.345646438,None,0.022529,pour,0,0,0,NoData,0,0
0.023715,pour_aller,G,0,'d''accord',49.218856,0,1,0,17,0,0,None,0,0,0,1,None,8,9.494872,0,None,65.214346,8.713491,0.723,97.903,0.205,1.679086,0,0.379,1.209302,-,MAY,0.131,0,1,0.144,-0.668755,1,-0.781381,0.175,0,en_dessous,0.927795,MTR,None,-0.980858,0,0,0.221063,1265.3113,226.105212,0,0,-0.561747,'d''accord',0,0.177419,0,-0.630374,#,-4.164504,MAX,0.379,0,72.729824,MTR_MAX_8_97903,4126.892988,0,0.543,-5.342718,-0.254169,-1.880766,None,62.257772,-,0.260963809,None,#,dessous,1.719218,None,0,0.426814,0,-0.862047,-1,3.602756,0,0,0,0.080688,0.345646438,None,0.022529,pour,0,0,0,NoData,0,0
