"","slope","feedback","intQ1raw","ordre","othSize","essai","prevSize","laugh","osa","prevRed","prevNbJe","nbouais","size","sess","span","mais","intQ2raw","f0max","pb","start","pa","f0stdev","voila","dur","NanRatio","do","non","dac","durationInterl","intQ2Interl","assert","f0min","opa","opb","height","intQ1Interl","mh","othNbJe","slopeInterl","form2","form1","nbmh","prevNbFeedback","f0maxInterl","oui","NanRatioInterl","ah","intQ3Interl","f0minInterl","spk","duration","et","intQ3raw","id","form3","incomp","osb","intQ1","intQ3","intQ2","posDial","f0stdevInterl","othNbFeedback","aperiodAV","prevNbTu","heightInterl","phonSplit","spanInterl","ouais","othNbTu","ok","steepnessInterl","ndo","steepness","quest","bon","sa","othRed"
"3797",0.006494,0,64.437523,0,14,0,1,0,0,0,0,1,1,3,0.599169,0,67.59177,-0.406844,6.025,201.826,0,0.179069,0,0.27,0.088,0,0,0,0.47,-1.233175,0.25,-1.006013,0.746,0.302,-0.513452,-1.344897,0,0,-0.000187,1873.60663,446.645823,0,0,-0.253849,0,0.129187,0,-0.756988,-0.738574,"BLX",0.27,0,68.417747,"MTR_BLX_3_201826",4023.886872,0,0,0.169616,0.726757,0.611139,0.349809831,0.105574,0,0.048342,0,-0.411034,0.444444444,0.484725,1,1,0,-0.00022,0,0.004416,0.75,0,5.029,0
"3798",0.067649,0,47.801825,0,1,0.25,2,0,1.436,0,0,0,1,3,0.90615,0,65.721749,0.650992,0.397,209.811,4.543,0.286884,0,0.124,0.431818,0.124,0,0,0.349,-0.932061,0.5,-0.255158,0,0,0.003383,-2.463491,1,0,0.005806,1633.140886,234.622651,1,1,0.798636,0,0.699029,0,0.152712,-0.594449,"BLX",0.124,0,70.177918,"MTR_BLX_3_209811",6938.798786,0,0.489,-2.159008,0.973142,0.349378,0.363649631,0.430278,0,0.298666,0,-0.027004,-1,1.393085,0,0,0,0.005081,1,0.021309,0.25,0,0,0
"3799",0.019643,0,58.57998,0,12,0.25,1,0,0.763,0,0,0,2,3,2.65668,0,62.525253,0.860288,4.543,214.478,4.324,0.858607,0,0.35,0.150327,0.162,0,0,0.469,0.019792,0.75,-1.796393,0,0.141,-0.834533,-1.568112,1,0,0.017277,1617.894162,219.16161,2,0,3.658077,0,0.256684,0,0.471653,-0.775282,"BLX",0.35,0,67.721468,"MTR_BLX_3_214478",4612.630675,0,0,-0.650309,0.629294,-0.098059,0.371738591,1.575774,0,0.097897,0,-0.369323,0.228571429,4.433359,0,3,0,0.020301,0.462857143,0.017286,0,0,0,0
"3800",0.001939,0,34.416223,0.75,1,0,2,0,1.807,0,1,0,3,3,1.82086,0,41.688871,1.084781,1.927,221.53,2.463,0.516558,0,0.834,2.64486,0.834,0,0,0.358,-1.111999,0.25,-0.736079,0,0,-0.417392,-3.913259,0,0,0.004911,6893.781002,363.583527,0,0,0.942947,0,1.857143,0,0.616024,-0.989809,"BLX",0.778,0,65.838586,"MTR_BLX_3_221530",4490.0190193842,0,1.187,-4.76662,-0.155753,-3.699443,0.383961292,0.326796,0,0.823653,0,-0.736115,-1,1.932757,0,0,1,0.00442,1,0.003782,0,0,0,1
"3801",0.001939,0,34.416223,0.75,1,0,2,0,1.807,0,1,0,3,3,1.82086,0,41.688871,1.084781,1.927,221.53,2.463,0.516558,0,0.834,2.64486,0.834,0,0,0.358,-1.111999,0.25,-0.736079,0,0,-0.417392,-3.913259,0,0,0.004911,6893.781002,363.583527,0,0,0.942947,0,1.857143,0,0.616024,-0.989809,"BLX",0.778,0,65.838586,"MTR_BLX_3_221530",4905.99027516576,0,1.187,-4.76662,-0.155753,-3.699443,0.383961292,0.326796,0,0.823653,0,-0.736115,-1,1.932757,0,0,1,0.00442,1,0.003782,0,0,0,1
"3802",0.021117,0,58.732894,0.5,9,0,1,0,0.416,0,0,0,2,3,2.32072,0,65.464134,1.066404,1.776,227.065,1.919,0.860395,0,0.338,0.111111,0.205,0,0,0.37,-0.217331,0.5,-1.254316,0,0.328,-0.655008,-0.90564,1,0,-0.011991,1609.887576,219.082135,2,1,1.105203,0,0.430769,0,0.199018,-1.585742,"BLX",0.338,0,66.84824,"MTR_BLX_3_227065",4608.912091,0,0,-0.628904,0.507062,0.313318,0.393554692,0.530798,0,0.053574,0,-0.014512,0.562130178,2.690945,0,1,0,-0.011151,0.606508876,0.01795,0,0,0,0
"3803",0.022737,0,56.341471,0.5,6,0,9,0,0,0,0,1,1,3,3.127896,0,57.990657,1.209813,1.382,232.957,3.423,0.93742,0,0.32,0.219697,0,0,0,0.178,-3.798225,0.5,-1.918082,0.093,0.006,-1.557258,-5.22705,0,0,0,2052.35163,280.856793,0,1,-0.809644384685609,0,12.5894828636277,0,-3.087705,-2.94819531594972,"BLX",0.32,0,59.275255,"MTR_BLX_3_232957",4555.060039,0,0,-0.96365,-0.552986,-0.732801,0.403766852,0.526519357202851,1,0.118298,0,-0.797202478878946,0.34375,2.76639995992793,1,0,0,0,0,0.018303,0,0,0,0
"3804",0.011136,0,37.978291,0.5,16,0,8,0,2.88,0,0,0,1,3,4.992313,0,59.882237,3.496644,3.281,23.398,3.374,1.223169,0,0.493,0.593548,0.111,0,0,0.304,-2.111215,0.5,-1.495669,0,0.008,-0.791369,-3.225419,0,0,0.004035,2694.28651,334.043224,0,0,-0.12963,0,5.652174,0,-1.358195,-1.508213,"BLX",0.493,0,62.532519,"MTR_BLX_3_23398",4351.544465,0,0,-3.534082,-0.097042,-0.468022,0.040553994,0.358233,1,0.323577,0,-1.03379,-1,1.378584,0,3,1,0.003087,0.22515213,0.013753,0,0,0,0
"3805",0.010751,0,51.485874,0.25,1,0,3,0,1.172,0,0,1,1,3,4.922864,0,57.46194,0.345596,0.216,237.737,0.759,0.80732,0,0.303,0.256198,0.303,0,0,0.283,-0.554027,0.25,-4.577268,0,0,-1.187888,-2.234705,0,0,0.00256,2820.175315,262.234084,0,0,1.497724,0,0.145161,0,0.140292,-1.992104,"BLX",0.303,0,58.56986,"MTR_BLX_3_237737",4627.50406,0,3.135,-1.643324,-0.651725,-0.806809,0.412051667,0.621395,0,0.120203,0,0.912352,0.495049505,3.489827,1,0,0,0.001818,1,0.008171,0.5,0,0,0
"3806",0.01049,0,30.317672,0.5,1,0,1,0,0,0,0,1,2,3,5.893069,0,36.879531,1.020372,0.759,238.799,1.792,1.407757,0,1.012,2.149068,0.413,0,0,0.07,0.538755,0.5,-4.872697,0.683,0,-1.836477,0.28807,0,0,-0.16426,5373.913009,237.857313,0,1,1.319558,0,0.058824,0,0.712843,0.427963,"BLX",1.012,0,53.819946,"MTR_BLX_3_238799",8677.520836218,0,4.197,-4.606396,-1.316606,-3.687883,0.413892352,0.295717,0,0.637963,0,0.844259,-1,0.891595,1,0,0,-0.029567,0.408102767,0.026593,0,0,0,0
"3807",0.014287,0,53.068007,0.5,5,0,2,0,0,0,0,1,1,3,2.252555,0,54.207678,0.395715,1.792,241.603,5.21,0.736228,0,0.342,0.146667,0,0,0,0.391,-0.837211,0.5,-1.856839,0.995,0.128,-1.519455,-2.855547,0,0,0.012074,2118.56083,237.129324,0,1,3.246894,0,0.734513,0,-0.398401,-0.260763,"BLX",0.342,0,56.155221,"MTR_BLX_3_241603",5087.176661,0,0,-1.421861,-0.98972,-1.262333,0.418752314,1.143814,0,0.138238,0,0.231588,0.409356725,3.507657,1,1,0,0.011833,0,0.012287,0,0,0,0
"3808",0.031619,0,53.343222,0.5,1,0,1,0,3.0859,0,0,1,1,3,2.694391,0,58.821211,-0.616375,0.806,253.047,3.162,0.796559,0,0.238,0.276596,0.238,0,0,0.169,-1.813363,0.5,-3.310766,0,0,-1.049356,-2.605652,0,0,0.055327,1732.522152,265.312188,0,0,1.459908,0,1.02381,0,-1.327809,-2.019691,"BLX",0.238,0,61.75845,"MTR_BLX_3_253047",4382.664879,0,2.442,-1.383337,-0.205394,-0.616542,0.438587339,1.053187,0,0.216375,0,-0.636361,0.378151261,3.479599,1,0,0,0.023514,1,0.018971,0,0,0,0
"3809",0.009067,0.5,40.313829,0,1,0,7,0,0.878,0,1,0,1,3,4.350901,0,49.981772,3.113333,0.317,261.4189,0.72,0.972157,0,0.4031,1.172043,0.4031,0,0,0.385,-0.829781,0.5,-1.237567,0,0,-0.256357,-1.802556,0,0,-0.000235,2723.564613,317.64059,0,0,0.957763,0,1.382716,0,-0.124011,-1.007304,"BLX",0.4031,0,61.168972,"MTR_BLX_3_261418.9",4553.329254,0,0.4769,-3.207159,-0.287908,-1.853864,0.453097723,0.213455,0,0.266401,0,-0.546339,-1,1.965067,0,0,1,-0.000227,1,0.009158,0,0,0,0
"3810",0.009067,0,40.313829,0,1,0,7,0,0.878,0,1,0,1,3,4.350901,0,49.981772,3.113333,0.317,261.4189,0.72,0.972157,0,0.4031,1.172043,0.4031,0,0,0.385,-0.829781,0.75,-1.237567,0,0,-0.256357,-1.802556,0,0,-0.000235,2723.564613,317.64059,0,0,0.957763,0,1.382716,0,-0.124011,-1.007304,"BLX",0.4031,0,61.168972,"MTR_BLX_3_261418.9",4553.329254,0,0.4769,-3.207159,-0.287908,-1.853864,0.453097723,0.213455,0,0.266401,0,-0.546339,-1,1.965067,0,0,1,-0.000227,1,0.009158,0.25,0,0,0
"3811",0.047353,0.25,49.897398,0,1,0.25,3,0,2.37,0,0,1,1,3,6.926605,0,56.764088,2.87335,0.521,264.753,2.911,1.409956,0,0.311,0.695652,0.311,0,0,0.106,-1.648012,0.5,-4.053255,0,0,-1.630555,-2.310611,0,0,0.084828,2038.696872,449.552215,0,0,2.684509,0,1,0,-0.493145,-0.513253,"BLX",0.311,0,57.699908,"MTR_BLX_3_264753",4618.028225,0,0.884,-1.865675,-0.773499,-0.904493,0.458876468,0.962289,0,0.277289,0,1.490997,0.450160772,3.197762,1,0,0,0.022904,1,0.036935,0,0,0,0
"3812",0.020105,0,54.919248,0,13,0,1,0,0,0,0,1,1,3,0.638579,0,65.157354,0.429941,2.911,267.975,0,0.205898,0,0.177,0.618182,0,0,0,0.507,-0.84092,0.25,-0.208638,1.126,0.541,0.342067,-1.276279,0,0,-0.00127,1786.271295,515.426551,0,1,0.269156,0,0.094828,0,-0.391941,-0.480681,"BLX",0.177,0,67.71132,"MTR_BLX_3_267975",4491.55832,0,0,-1.162729,0.627873,0.270376,0.464460919,0.221064,2,0.203453,0,-0.052955,0.508474576,0.749837,1,1,0,-0.001613,0,0.008947,0.75,0,2.199,0
"3813",0.031432,0,59.246081,0,7,0,1,0,0,0,0,1,1,3,2.561771,0,62.412359,1.099515,3.374,27.265,0.674,0.848809,0,0.266,0.288462,0,0,0,0.243,-0.526154,0,-1.462256,0.289,0.494,-1.266943,-0.969424,0,0,0.029418,2316.655307,436.097769,0,1,1.413191,0,0.284211,0,0.538576,-0.298383,"BLX",0.266,0,63.294903,"MTR_BLX_3_27265",4455.393871,0,0,-0.55707,0.009674,-0.113862,0.047256375,0.50454,0,0.18876,0,0.330113,0.488721805,1.711574,1,1,0,0.017945,0,0.02106,1,0,0,0
"3814",0.008522,0,57.073979,0.75,8,0,1,0,0,0,0,1,1,3,3.043063,0,58.737486,1.587241,1.986,276.108,2.102,0.724867,0,0.36,0.360902,0,0,0,0.519,-0.732766,0.25,-1.455822,0.514,0.05,-1.01319,-2.367758,0,0,0.005442,2031.787861,363.981441,0,0,2.011558,0,0.511628,0,-0.024671,-0.197302,"BLX",0.36,0,60.458106,"MTR_BLX_3_276108",4568.421998,0,0,-0.861115,-0.387413,-0.628262,0.478557236,0.758187,0,0.206666,0,0.259996,0.361111111,2.208859,1,1,0,0.007074,0,0.007713,0,0,0,0
"3815",0.027911,0.75,43.604666,0,1,0,1,0,1.851,0,0,1,1,3,1.879701,0,59.478983,0.43087,0.674,28.205,2.656,0.729177,0,0.27,0.431579,0.123,0,0,0.254,-0.228938,0,-1.448831,0,0.131,-1.359251,-1.163535,0,0,0.035174,2206.941861,440.460796,0,1,1.651697,0,0.292929,0,0.177761,-0.673256,"BLX",0.27,0,61.357075,"MTR_BLX_3_28205",4708.735993,0,0,-2.746516,-0.261578,-0.524469,0.048885606,0.712314,1,0.247757,0,-0.194326,0.481481482,2.324953,1,0,0,0.022512,0.455555556,0.01898,0.25,0,0,0
"3816",0.013782,0,56.467172,0.75,23,0,1,0,0,0,0,1,1,3,2.380846,0,59.020695,0.76048,4.012,283.419,1.574,0.732155,0,0.37,0.398496,0,0,0,0.538,-0.24238,0.25,-1.620366,0.284,0.093,-1.3311,-1.00709,0,0,0.004878,2479.858676,337.785159,0,0,1.709001,0,0.058824,0,-0.060033,-0.171798,"BLX",0.37,0,61.759072,"MTR_BLX_3_283419",4715.912431,0,0,-0.946054,-0.205307,-0.588619,0.491228843,0.572145,0,0.220142,0,0.300125,0.45945946,1.880799,1,2,0,0.006585,0,0.012818,0,0,0,0
"3817",0.013782,0,56.467172,0,23,0,1,0,0,0,0,1,1,3,2.380846,0,59.020695,0.76048,4.012,283.419,1.574,0.732155,0,0.37,0.398496,0,0,0,0.538,-0.24238,1,-1.620366,0.284,0.093,-1.3311,-1.00709,0,0,0.004878,2479.858676,337.785159,0,0,1.709001,0,0.058824,0,-0.060033,-0.171798,"BLX",0.37,0,61.759072,"MTR_BLX_3_283419",4715.912431,0,0,-0.946054,-0.205307,-0.588619,0.491228843,0.572145,0,0.220142,0,0.300125,0.45945946,1.880799,1,2,0,0.006585,0,0.012818,0,0,0,0
"3818",0.022502,0,60.354744,0.5,1,0,3,0,1.603,0,0,1,1,3,1.726799,0,62.422877,0.634305,1.167,287.392,1.828,0.545289,0,0.246,0.194175,0.246,0,0,0.376,-1.225071,0.5,-1.092494,0,0,-0.87955,-5.35774,0,0,0.028658,1994.214473,296.272196,0,0,1.576495,0,1.685714,0,0.035654,-0.893793,"BLX",0.246,0,63.259755,"MTR_BLX_3_287392",4853.692835,0,2.607,-0.401882,0.004754,-0.11239,0.498114945,0.860039,0,0.142915,0,-0.482088,0.12195122,2.470287,1,0,0,0.026938,1,0.013839,0,0,0,0
"3819",0.01712,0,51.654264,0.5,17,0,1,0,0,0,0,1,1,3,2.653317,0,52.375536,0.721723,1.828,289.466,4.215,0.815712,0,0.32,0.110345,0,0,0,0.363,-0.895098,0.5,-1.931593,1.546,0.225,-1.61685,-2.301276,0,0,0.01224,2336.632176,269.370345,0,1,2.60639,0,0.956989,0,-0.053103,0.270478,"BLX",0.32,0,56.09455,"MTR_BLX_3_289466",5285.726291,0,0,-1.619753,-0.998213,-1.518791,0.501709653,0.730826,1,0.148458,0,0.926389,0.34375,2.335912,1,1,0,0.011138,0,0.013781,0,0,0,0
"3820",-0.014944,0,50.664462,0,1,0.25,11,0,0,0,0,1,1,3,1.07403,0,59.805818,-0.524871,1.098,305.346,0.875,0.203698,0,0.233,0.772727,0.091,0,0,0.383,-1.941184,0.5,-1.5989,0.118,0,-1.104441,-3.352146,0,0,-0.003268,1844.154275,482.094124,0,0,0.026842,0,1.042553,0,0.175775,-0.374689,"BLX",0.233,0,62.478211,"MTR_BLX_3_305346",4571.296883,0,0.722,-1.758303,-0.104644,-0.478719,0.529233263,0.105958,0,0.241212,0,-0.15528,0.686695279,0.401531,1,0,0,-0.003138,0.39055794,-0.008742,0.25,0,0,0
"3821",-0.027925,0,51.343264,0,4,0.25,12,0,0,0,0,1,1,3,0.731032,0,61.768374,0.013459,1.501,311.405,0.768,0.173877,0,0.155,0.529412,0,0,0,0.525,-2.313279,0.25,-0.717573,0.776,0.051,-0.252531,-3.483452,0,0,-0.000592,1812.523286,339.632452,0,1,0.110344,0,1.173554,0,-0.068376,-0.287847,"BLX",0.155,0,64.625664,"MTR_BLX_3_311405",4424.884503,0,0,-1.663286,0.195951,-0.204005,0.539734872,0.066622,0,0.192499,0,-0.123015,0.387096774,0.398191,1,0,0,-0.000779,0,-0.010891,0.5,0,0,0
"3822",0.011596,0,50.183772,0.5,7,0,1,0,0,0,0,1,1,3,2.431004,0,61.43006,0.835342,7.371,323.332,1.861,0.616868,0,0.326,0.413793,0,0,0,0.483,-0.304071,0.5,-1.595663,0.402,0.906,-0.980902,-1.092253,0,0,0.004585,2222.098351,281.846935,0,0,1.702902,0,0.344444,0,0.160323,-0.359859,"BLX",0.326,0,64.275407,"MTR_BLX_3_323332",4964.662292,0,0,-1.825589,0.146923,-0.251362,0.560407044,0.569963,0,0.29511,0,0.076098,0.460122699,2.062761,1,0,0,0.005548,0,0.009509,0,0,0,0
"3823",0.015865,0,60.24667,0.5,4,0,1,0,6.336,0,0,1,1,3,2.19619,0,61.402336,0.567512,1.861,325.519,2.903,0.607241,0,0.263,0.147826,0.075,0,0,0.411,-2.091623,0.5,-1.628679,0,0.168,-1.172888,-3.332802,0,0,-0.002385,2126.170424,331.29509,0,1,-0.403083,0,1.395349,0,0.04172,-0.796107,"BLX",0.263,0,62.743384,"MTR_BLX_3_325519",4470.575421,0,0,-0.41701,-0.067526,-0.255242,0.564197607,0.100184,0,0.130229,0,-0.509552,0.418250951,0.393024,1,0,0,-0.002456,0.285171103,0.010471,0,0,0,0
"3824",0.021879,0,54.399162,0.5,29,0,4,0,0,0,0,1,1,3,5.76713,0,55.856074,1.511518,2.554,332.449,2.285,1.243366,0,0.395,0.185629,0,0,0,0.5,-2.808844,0.5,-4.255612,0.789,0.331,-1.721694,-4.210261,0,0,0.006127,1892.65529,284.27705,0,1,1.280113,0,1.852273,0,-0.75698,-0.752533,"BLX",0.395,0,58.682584,"MTR_BLX_3_332449",4465.890962,0,0,-1.235529,-0.635947,-1.031594,0.576208855,0.585361,0,0.132024,0,-0.288345,0.683544304,2.032646,1,0,0,0.007689,0,0.02166,0,0,0,0
"3825",0.021879,0,54.399162,0.5,29,0,4,0,0,0,0,1,1,3,5.76713,0,55.856074,1.511518,2.554,332.449,2.285,1.243366,0,0.395,0.185629,0,0,0,0.5,-2.808844,0.5,-4.255612,0.789,0.331,-1.721694,-4.210261,0,0,0.006127,1892.65529,284.27705,0,1,1.280113,0,1.852273,0,-0.75698,-0.752533,"BLX",0.395,0,58.682584,"MTR_BLX_3_332449",4465.890962,0,0,-1.235529,-0.635947,-1.031594,0.576208855,0.585361,0,0.132024,0,-0.288345,0.683544304,2.032646,1,0,0,0.007689,0,0.02166,0,0,0,0
"3826",0.00554,0,64.41535,0,1,0,1,0,0,0,0,3,6,3,1.252845,0,69.393588,0.646381,1.54,33.286,1.214,0.281786,0,0.976,0.141844,0.48,0,0,0.15,-0.589736,0.75,-0.606464,-0.143,0,0.510914,-0.662972,0,0,-0.031678,1463.259901,494.326235,0,0,0.037332,0,0.169231,0,-0.460158,-0.643704,"BLX",0.32,0,72.291066,"MTR_BLX_3_33286",4282.263546,0,1.88,0.166512,1.268935,0.863353,0.057692121,0.229299,0,0.08002,0,-0.251028,-1,0.681036,1,0,0,-0.012038,0.491803279,0.004459,0.25,0,0,0
"3827",0.014734,0,37.004475,0,8,0,1,0,0,0,0,0,1,3,2.104765,0,54.275735,0.769967,2.285,335.129,0.256,0.680652,0,0.334,0.931034,0,0,0,0.155,-2.133379,1,-1.334798,0.114,0.571,-0.694395,-2.596204,0,0,-0.106031,2862.64251,265.058533,0,1,-0.873135,0,12,0,-1.697089,-1.052607,"BLX",0.334,0,59.660303,"MTR_BLX_3_335129",4844.369579,0,0,-3.670394,-0.499088,-1.252806,0.580853898,0.08121,0,0.443175,0,-0.965243,-1,0.179472,0,1,1,-0.041352,0,0.012377,0,0,0,0
"3828",0.014734,0,37.004475,0,8,0,1,0,0,0,0,0,1,3,2.104765,0,54.275735,0.769967,2.285,335.129,0.256,0.680652,0,0.334,0.931034,0,0,0,0.155,-2.133379,1,-1.334798,0.114,0.571,-0.694395,-2.596204,0,0,-0.106031,2862.64251,265.058533,0,1,-0.873135,0,12,0,-1.697089,-1.052607,"BLX",0.334,0,59.660303,"MTR_BLX_3_335129",4844.369579,0,0,-3.670394,-0.499088,-1.252806,0.580853898,0.08121,0,0.443175,0,-0.965243,-1,0.179472,0,1,1,-0.041352,0,0.012377,0,0,0,0
"3829",0.025651,0,56.187821,0.25,12,0,1,0,0,0,0,1,1,3,2.56595,0,56.842622,0.777881,1.676,339.371,2.058,0.873407,0,0.299,0.071429,0,0,0,0.135,-0.973347,0.75,-1.788068,0.115,0.473,-1.337007,-1.380371,0,0,-0.005623,1832.060179,282.760764,0,0,-0.72675,0,1.344828,0,-0.667117,-1.505485,"BLX",0.299,0,57.962773,"MTR_BLX_3_339371",4502.380271,0,0,-0.985157,-0.736704,-0.8935,0.588206237,0.179466,1,0.048128,0,-0.846379,0.367892977,0.778735,1,1,0,-0.001912,0,0.019238,0,0,0,0
"3830",0.011365,0,49.773667,0.75,5,0,1,0,1.262,0,0,0,1,3,4.79184,0,52.610778,-0.077574,2.058,341.728,0.746,1.0561,0,0.299,0.079137,0.271,0,0,0.53,-2.83215,0.25,-4.869414,0,0.413,-1.495669,-4.505061,0,0,-0.007399,4272.783305,226.055518,0,1,1.340986,1,2.022727,0,-0.298798,-0.927415,"BLX",0.299,0,53.583952,"MTR_BLX_3_341728",7324.005296,0,0,-1.882995,-1.34964,-1.485863,0.592291448,0.546964,0,0.070568,0,0.478425,0.200668896,2.268401,0,1,0,-0.009841,0.906354515,0.008523,0,0,0,0
"3831",0.027305,0,59.494661,0.5,2,0,4,0,0,0,0,1,1,3,2.069682,0,59.939002,0.655063,1.237,345.35,9.51,0.721652,0,0.266,0.116667,0,0,0,0.132,0.554073,0.5,-1.414619,0.752,0.523,-1.018545,-0.913867,0,0,0.091679,1757.691726,270.197064,0,0,2.536393,0,0.717949,0,0.891976,1.388399,"BLX",0.266,0,62.331474,"MTR_BLX_3_345350",4833.723307,0,0,-0.522274,-0.125184,-0.460076,0.598569188,0.35866,0,0.100678,0,1.742151,0.563909774,1.147995,1,0,0,0.030712,0,0.018295,0,0,0,0
"3832",-0.002731,0,60.501316,0,8,0,6,0,0,0,0,1,1,3,0.399815,0,63.687231,-0.453723,1.214,35.476,0.45,0.098269,0,0.234,0.113208,0,0,0,0.161,-0.983288,0.5,-0.853539,0.184,0.176,-0.565031,-1.531817,0,0,0.002669,2177.72496,509.394004,0,3,-0.616748,0,0.327869,0,-0.309113,-0.946349,"BLX",0.234,0,67.086504,"MTR_BLX_3_35476",4570.897434,0,0,-0.381365,0.540413,0.064592,0.061487883,0.081723,1,0.088299,0,-0.814646,0.47008547,0.329601,1,0,0,0.001081,0,-0.001611,0.5,0,0,0
"3833",0.021788,0,54.929295,0.25,11,0,1,0,0,0,0,0,2,3,4.446857,0,56.557773,0.245449,9.51,355.126,0,0.999674,0,0.33,0.22963,0,0,0,0.6,-0.450224,0.75,-4.201408,1.233,1.429,-0.597266,-1.188638,0,0,0.006853,2615.942447,227.274053,0,0,2.788579,1,0.331858,0,0.317513,-0.679584,"BLX",0.33,0,69.761961,"MTR_BLX_3_355126",4015.772024,0,0,-1.161323,0.914917,-0.933372,0.615513194,1.111181,0,0.099418,0,-0.262907,-1,3.468163,0,2,0,0.010313,0,0.018084,0,0,1.381,0
"3834",0.010359,0,28.156816,0.75,9,0,1,0,0,0,0,1,2,3,4.639233,0,31.859265,0.517393,4.001,360.838,0.574,1.044187,0,0.745,1.626761,0,0,0,0.383,-1.968674,0.25,-4.12184,0.09,0.108,-1.411077,-4.500829,0,0,-0.000526,4741.62688,362.418706,0,0,0.199697,0,1.742857,0,-0.224404,-0.888725,"BLX",0.745,0,58.525976,"MTR_BLX_3_360838",7577.23277822297,0,0,-4.908867,-0.657868,-4.390608,0.625413374,0.185267,0,0.696779,0,-0.546498,-1,1.088422,1,0,0,-0.000505,0,0.019319,0,0,0,0
"3835",0.029428,0,50.280514,0,1,0.25,2,0,0,0,0,1,1,3,1.808364,0,54.560124,0.260932,0.574,362.157,6.654,0.60724,0,0.23,0.09434,0.223,0,0,0.16,-1.067884,0.5,-1.547432,0.305,0,-1.326369,-1.640564,0,0,0.030649,1394.534606,295.57412,0,1,0.106763,0,0.883721,0,0.2107,-1.987423,"BLX",0.23,0,55.998624,"MTR_BLX_3_362157",4459.378336,0,0.484,-1.812047,-1.011641,-1.212998,0.627699498,0.309378,0,0.086908,0,0.035281,0.47826087,2.094186,1,0,0,0.012413,0.969565217,0.017068,0.25,0,0,0
"3836",-0.026706,0,61.115503,0.25,12,0,1,0,3.033,0,0,1,5,3,0.972722,0,63.762623,-0.210602,2.638,384.439,3.919,0.227745,0,1.841,0.085714,0.51,0,0,0.34,-1.348195,0.75,-1.183324,0,0.239,-0.827506,-2.352901,0,0,-0.002878,1323.819677,426.178923,0,0,-0.047591,0,0.644231,0,-0.612243,-0.92404,"BLX",0.15,0,65.47901,"MTR_BLX_3_384439",4352.621034,0,0,-0.295393,0.3154,0.075145,0.666319213,0.189089,1,0.078151,0,-0.825718,-1,0.876449,1,0,1,-0.002461,0.277023357,-0.010148,0,0,0,1
"3837",0.021051,0,57.412814,0.5,7,0,4,0,0,0,0,1,1,3,5.493602,0,58.264879,3.653453,1.842,394.881,0.953,1.134296,0,0.379,0.24183,0,0,0,0.13,0.670385,0.5,-1.84015,0.256,0.288,-1.47087,0.151542,0,0,-0.042131,2134.725994,379.518784,0,0,0.038275,0,0.885714,0,0.770599,-0.649513,"BLX",0.379,0,61.188461,"MTR_BLX_3_394881",4777.667012,0,0,-0.813686,-0.28518,-0.694416,0.684417546,0.241723,2,0.139399,0,-0.539761,0.606860158,0.687788,1,0,0,-0.013903,0,0.019998,0,0,0,0
"3838",0.031143,0,64.378652,0.25,1,0,1,0,0.502,0,0,0,1,3,1.62423,0,68.79831,0.72827,0.953,396.213,2.952,0.555096,0,0.221,0.088235,0.221,0,0,0.254,0.439462,0.5,-0.895961,0,0,-0.426341,-0.003936,1,0,0.050538,1656.462113,219.543186,1,1,3.216813,0,0.471264,0,0.833755,0.052852,"BLX",0.221,0,70.96299,"MTR_BLX_3_396213",4455.222176,0.25,0.697,0.161375,1.083034,0.780028,0.686726202,1.278874,0,0.074048,0,0.341432,-1,3.16396,0,0,0,0.032344,1,0.017285,0,0,0,0
"3839",-0.020111,0,44.596626,0.5,1,0,9,0,1.745,0,1,1,1,3,0.313603,0,51.985585,-1.187588,1.943,39.88,3.286,0.074221,0,0.142,2.428571,0.142,0,0,0.14,-3.228932,0.5,-1.501191,0,0,-1.297901,-4.409805,0,0,-0.119763,1203.544951,353.489581,0,0,-0.089586,0,4.916667,0,-0.381127,-0.988488,"BLX",0.142,0,57.672633,"MTR_BLX_3_39880",4325.226619,0,3.986,-2.607664,-0.777317,-1.573376,0.069121005,0.391655,0,0.348556,0,-0.187476,0.492957747,0.898902,1,0,0,-0.042516,1,-0.00724,0,0,0,0
"3840",0.017589,0,55.542784,0.5,1,0,1,0,2.042,0,0,1,1,3,3.570169,0,56.696886,1.58668,2.952,399.386,5.489,1.042883,0,0.364,0.158228,0.364,0,0,0.659,-3.23699,0.5,-1.983489,0,0,-1.801785,-4.085617,0,0,0.00448,2056.454606,385.535278,0,1,0.12655,0,1.682927,0,-0.483194,-1.710801,"BLX",0.364,0,59.921167,"MTR_BLX_3_399386",4595.31188,0,2.047,-1.075448,-0.462573,-0.9139,0.692225724,0.406781,0,0.096421,0,0.037812,0.384615385,1.837351,1,0,0,0.007391,1,0.016093,0,0,0,0
